sample_id,split,condition,run_id,true_stage,pred_stage,q_true,q_hat,uncertainty,entropy,misclassified,PC1,PC2,representation
final_train_00365,final_train,C4,236,late,late,0.4582242160935731,0.715178906917572,0.015001356601715,0.0802192855972263,0,5.773819354254824,0.5052401309190876,Raw features
final_train_00366,final_train,C4,237,late,late,0.4637841353047116,0.7171430587768555,0.014563500881195,0.0782523570339699,0,6.310787243861366,0.8586727108369625,Raw features
final_train_00367,final_train,C4,238,late,late,0.4694355362262025,0.7196655869483948,0.0141103267669677,0.0762042230691466,0,6.124414472065768,0.9529913291981659,Raw features
final_train_00368,final_train,C4,239,late,late,0.4751768900964172,0.7215225100517273,0.0137905478477478,0.0747486226887811,0,6.106810971279163,1.086068582254453,Raw features
final_train_00369,final_train,C4,240,late,late,0.4810066112453712,0.7230689525604248,0.0135605335235595,0.0736960246286685,0,6.457126777270939,1.343754394598522,Raw features
final_train_00370,final_train,C4,241,late,late,0.4869230586640404,0.7242065668106079,0.0133975744247436,0.0729476992883402,0,5.819624149907328,0.7642541534077918,Raw features
final_train_00371,final_train,C4,242,late,late,0.4929245374910805,0.7249111533164978,0.0132910013198852,0.072456662283125,0,5.972361163538676,0.796960310485937,Raw features
final_train_00372,final_train,C4,243,late,late,0.4990093000039756,0.7256184220314026,0.0131872296333312,0.0719806062977912,0,5.759079496399189,0.9238265855065881,Raw features
final_train_00373,final_train,C4,244,late,late,0.505175547683926,0.7259002923965454,0.0131574273109436,0.0718403855793349,0,5.385617206647939,0.5630378704804371,Raw features
final_train_00374,final_train,C4,245,late,late,0.5114214322895921,0.7261255383491516,0.0131317377090454,0.0717229042722243,0,5.103586346765249,0.2701609837066694,Raw features
final_train_00375,final_train,C4,246,late,late,0.5177450572612186,0.7263266444206238,0.0131074786186218,0.0716086104161523,0,5.541026879151893,0.79481159142927,Raw features
final_train_00376,final_train,C4,247,late,late,0.5241444796203328,0.7262448668479919,0.0131280422210693,0.0717011550052437,0,5.292518246463825,0.5794874556442692,Raw features
final_train_00377,final_train,C4,248,late,late,0.5306177113738708,0.7260046601295471,0.013165533542633,0.0718717582357277,0,5.329069579783453,0.4622326968960812,Raw features
final_train_00378,final_train,C4,249,late,late,0.5371627209182999,0.7255823016166687,0.0132374167442321,0.0721999707473554,0,5.269222871938241,0.8015698869450977,Raw features
final_train_00379,final_train,C4,250,late,late,0.5437774349393194,0.7256695628166199,0.0132117271423339,0.0720822385132481,0,5.967652113399979,1.0193246602643036,Raw features
final_train_00380,final_train,C4,251,late,late,0.5504597397333891,0.7250235676765442,0.013307511806488,0.0725166813080011,0,5.546902197576374,1.0648508340326646,Raw features
final_train_00381,final_train,C4,252,late,late,0.5572074830248314,0.7250785827636719,0.0133073925971984,0.0725217201933664,0,5.386478592794695,0.9062175491961235,Raw features
final_train_00382,final_train,C4,253,late,late,0.5640184757003393,0.7244619727134705,0.0133821368217468,0.0728615906376225,0,5.441820128143574,0.7004312159223447,Raw features
final_train_00383,final_train,C4,254,late,late,0.570890493295697,0.7249974012374878,0.0133001804351806,0.0724906052457809,0,5.595710523942349,0.5573028463233994,Raw features
final_train_00384,final_train,C4,255,late,late,0.5778212777302862,0.7246129512786865,0.0133610963821411,0.0727682254494338,0,5.557123678734593,0.5670348916964962,Raw features
final_train_00385,final_train,C4,256,late,late,0.5848085390415947,0.7251819372177124,0.0132883787155151,0.0724377749402685,0,5.223053059513145,0.15401126929279152,Raw features
final_train_00386,final_train,C4,257,late,late,0.5918499572023178,0.7254933714866638,0.0132431983947753,0.0722328082748639,0,5.925452260726333,2.240581837687359,Raw features
final_train_00387,final_train,C4,258,late,late,0.5989431836070794,0.7259268760681152,0.0132227540016174,0.0721382020153134,0,5.333829235916372,0.9090588000466846,Raw features
final_train_00388,final_train,C4,259,late,late,0.6060858430547267,0.7261475920677185,0.0131908655166625,0.0719949294820328,0,5.496933084097621,0.7892201130640638,Raw features
final_train_00389,final_train,C4,260,late,late,0.6132755353176444,0.726279616355896,0.0131890177726745,0.0719857265648852,0,5.408168937985585,0.5113639245623476,Raw features
final_train_00390,final_train,C4,261,late,late,0.6205098370414552,0.7266001105308533,0.0130959749221801,0.0715633893022682,0,6.0495113080444245,0.788577809770744,Raw features
final_train_00391,final_train,C4,262,late,late,0.6277863034795255,0.7266354560852051,0.0131047964096069,0.0716057078011639,0,6.489760767725921,0.2294682612362468,Raw features
final_train_00392,final_train,C4,292,late,late,0.853176624903484,0.7328624725341797,0.0126739144325256,0.0695348140795628,0,9.932806654650525,5.239658180098712,Raw features
final_train_00393,final_train,C4,293,late,late,0.8605125230752216,0.7325828671455383,0.0126968026161193,0.0696409358537166,0,9.35974996172318,5.2819477807474495,Raw features
final_train_00394,final_train,C4,294,late,late,0.8678115294346587,0.7326647043228149,0.0126850605010986,0.0695887972928977,0,9.916103332848408,5.0682284245255715,Raw features
final_train_00395,final_train,C4,295,late,late,0.8750714602372003,0.7325093150138855,0.0126808881759643,0.069573504309723,0,9.695713311961867,4.993529923970417,Raw features
final_train_00396,final_train,C4,296,late,late,0.8822901666761845,0.7326104640960693,0.0126576423645019,0.0694716482945124,0,10.375254885891803,5.218452641294464,Raw features
final_train_00397,final_train,C4,297,late,late,0.889465535874026,0.7324385046958923,0.0126601457595825,0.069489586183868,0,9.20521032893164,3.4504448903120553,Raw features
final_train_00398,final_train,C4,298,late,late,0.8965954922863433,0.732580304145813,0.0126427412033081,0.0694132975950735,0,7.298511041983385,2.6972471790873995,Raw features
final_train_00399,final_train,C4,299,late,late,0.903677998858296,0.732435941696167,0.0126378536224365,0.0693914940736072,0,7.633551953995608,3.320340127072702,Raw features
final_train_00400,final_train,C4,300,late,late,0.9107110585939012,0.7322887182235718,0.0126372575759887,0.0693874928052821,0,6.419958304792891,2.773049122269123,Raw features
final_train_00401,final_train,C4,301,late,late,0.9176927152993934,0.7320152521133423,0.0126663446426391,0.0695201518047851,0,6.191734668928689,3.346103305072162,Raw features
final_train_00402,final_train,C4,302,late,late,0.924621055069945,0.731962263584137,0.0126696825027465,0.0695343800436767,0,7.110247010261908,4.3230114768539245,Raw features
final_train_00403,final_train,C4,303,late,late,0.9314942072808134,0.7317551970481873,0.0126861929893493,0.0696073862360825,0,7.29023366111248,4.2183439564878675,Raw features
final_train_00404,final_train,C4,304,late,late,0.9383103458262748,0.7315133810043335,0.0127023458480834,0.0696805823191884,0,8.0078065630755,5.1582799652006885,Raw features
final_train_00405,final_train,C4,305,late,late,0.945067690028176,0.7313993573188782,0.0127015709877014,0.0696787783575368,0,8.217993613357415,5.465868798301077,Raw features
final_train_00406,final_train,C4,306,late,late,0.9517645058748668,0.7310950756072998,0.0127177834510803,0.0697598277774571,0,5.157884529184306,2.965941224870674,Raw features
final_train_00407,final_train,C4,307,late,late,0.9583991068471568,0.7309289574623108,0.0127285122871398,0.0698117221930901,0,4.516810087673642,2.84164687046923,Raw features
final_train_00408,final_train,C4,308,late,late,0.9649698549920588,0.7310394644737244,0.0127153992652893,0.0697593733961388,0,6.065193901469912,6.004098243161708,Raw features
final_train_00409,final_train,C4,309,late,late,0.9714751617487428,0.7306915521621704,0.0127641558647155,0.0699817286242307,0,5.449625518650913,7.866858287038435,Raw features
final_train_00410,final_train,C4,310,late,late,0.977913488939684,0.7303236126899719,0.0128286480903625,0.0702698402890682,0,4.355554844946546,7.568226603915572,Raw features
final_train_00411,final_train,C4,311,late,late,0.984283349679214,0.730039656162262,0.0128849744796752,0.0705226594109164,0,3.8867578256391564,7.5012867476901075,Raw features
final_train_00412,final_train,C4,312,late,late,0.990583309116882,0.7297558784484863,0.012923777103424,0.0706909296985126,0,3.4959102334216947,6.709246423219717,Raw features
final_train_00413,final_train,C4,313,late,late,0.9937456482321264,0.7293753027915955,0.012967824935913,0.0708875750821632,0,3.394059634299046,6.501540560484283,Raw features
final_train_00414,final_train,C4,314,late,late,0.9968846622724016,0.729311466217041,0.012966513633728,0.0708877853182955,0,3.472069102127376,6.7308361378686925,Raw features
final_train_00415,final_train,C4,315,late,late,0.9999999999999942,0.7290071845054626,0.0129808187484741,0.0709573192236124,0,3.1738874848770005,6.097586869907528,Raw features
final_internal_val_00000,final_internal_val,C1,58,early,early,0.348180295254021,0.3074067533016205,0.0449125170707702,0.1923250718219914,0,-8.360508124813316,-0.8631436587102167,Raw features
final_internal_val_00001,final_internal_val,C1,59,early,early,0.3502107335703193,0.308616042137146,0.0455474853515625,0.1944191050817708,0,-5.250632218756637,1.1757375198083089,Raw features
final_internal_val_00002,final_internal_val,C1,60,early,early,0.3520890354626005,0.307837575674057,0.045527696609497,0.1940019830315978,0,-7.732601846378434,-0.6411801383096016,Raw features
final_internal_val_00003,final_internal_val,C1,61,early,early,0.3538195629167083,0.3081673383712768,0.0457653403282165,0.194783111990381,0,-6.137134702241901,-2.1620790159756234,Raw features
final_internal_val_00004,final_internal_val,C1,62,early,early,0.3554067755527934,0.3071803748607635,0.0456368327140808,0.1943065134601896,0,-6.9433865634066,0.6524204154004462,Raw features
final_internal_val_00005,final_internal_val,C1,63,early,early,0.3568552188071624,0.3090991973876953,0.0460567474365234,0.1958634815653939,0,-5.853435878087435,1.50163902297755,Raw features
final_internal_val_00006,final_internal_val,C1,64,early,early,0.3581695125587713,0.3082025945186615,0.0461990237236022,0.1961484396882464,0,-7.207639674717162,0.43346932471696686,Raw features
final_internal_val_00007,final_internal_val,C1,65,early,early,0.3593543403056702,0.3115841448307037,0.0502924919128418,0.211281656965942,0,-6.448328889645169,11.693156845130446,Raw features
final_internal_val_00008,final_internal_val,C1,66,early,early,0.3604144386924849,0.3109777271747589,0.048243761062622,0.2043336240647185,0,-7.236684500050332,9.325694108684589,Raw features
final_internal_val_00009,final_internal_val,C1,67,early,early,0.3613545874942406,0.3088629245758056,0.0467377305030822,0.1990421298136973,0,-8.533650401510574,7.2588220942712125,Raw features
final_internal_val_00010,final_internal_val,C1,68,early,early,0.3621796000682329,0.3086332976818084,0.0460085272789001,0.1964110313993428,0,-7.853972840679737,6.520846318183904,Raw features
final_internal_val_00011,final_internal_val,C1,69,early,early,0.3628943141218279,0.3099214434623718,0.0467997789382934,0.1993638589142761,0,-8.086008062630547,4.618604003390003,Raw features
final_internal_val_00012,final_internal_val,C1,172,middle,middle,0.5027734945333011,0.4171252846717834,0.0383573174476623,0.1721060933032906,0,-1.5020619074797987,-3.67993196783664,Raw features
final_internal_val_00013,final_internal_val,C1,173,middle,middle,0.5067289710934817,0.4167477190494537,0.0385529994964599,0.1728086482030664,0,-2.2870564156283777,-3.8091592390878364,Raw features
final_internal_val_00014,final_internal_val,C1,174,middle,middle,0.5106791245713326,0.4170311391353607,0.0388979911804199,0.1740361016889848,0,-2.068116108615576,-3.656777684105203,Raw features
final_internal_val_00015,final_internal_val,C1,175,middle,middle,0.5146215397346738,0.4167435765266418,0.038869559764862,0.1739403289579904,0,-2.9289831883481536,-4.2887250207917775,Raw features
final_internal_val_00016,final_internal_val,C1,176,middle,middle,0.5185538418372668,0.416932463645935,0.0391004681587219,0.1747595310021582,0,-1.8013584582021587,-3.536903628563408,Raw features
final_internal_val_00017,final_internal_val,C1,177,middle,middle,0.5224736997781234,0.416193813085556,0.0389472842216491,0.1742095939708357,0,-1.8173413033792585,-3.5466179565218523,Raw features
final_internal_val_00018,final_internal_val,C1,178,middle,middle,0.52637882820771,0.4170345366001129,0.0393480062484741,0.1756359850924282,0,-1.5066700071612997,-3.1494801580512863,Raw features
final_internal_val_00019,final_internal_val,C1,179,middle,middle,0.5302669896341531,0.4163744747638702,0.0393483638763427,0.1756267347026055,0,-1.507542445704225,-2.778984828655221,Raw features
final_internal_val_00020,final_internal_val,C1,180,middle,middle,0.5341359971145021,0.4167358577251434,0.0397596359252929,0.1770766044529122,0,-1.7316529444073752,-2.598468069599496,Raw features
final_internal_val_00021,final_internal_val,C1,181,middle,middle,0.537983716243921,0.4166601002216339,0.0399169921875,0.1776280199189718,0,-1.4656035512513954,-2.4826320665207695,Raw features
final_internal_val_00022,final_internal_val,C1,182,middle,middle,0.5418080673789074,0.4170090854167938,0.0406239032745361,0.1801042624673351,0,-1.3882701929156829,-2.262487078752632,Raw features
final_internal_val_00023,final_internal_val,C1,274,late,late,0.8354658051101956,0.7251043319702148,0.0138021111488342,0.0748980802334387,0,4.080271960192896,1.3405392903591473,Raw features
final_internal_val_00024,final_internal_val,C1,275,late,late,0.8403519624483936,0.7227277159690857,0.0141748785972595,0.0765735469173617,0,3.938587240406738,1.7894179767835414,Raw features
final_internal_val_00025,final_internal_val,C1,276,late,late,0.8452059519502836,0.7226813435554504,0.0140968561172485,0.076199143492917,0,3.8911566223715353,2.424698122183186,Raw features
final_internal_val_00026,final_internal_val,C1,277,late,late,0.8500267423944518,0.7228121161460876,0.0139943361282348,0.0757080725786482,0,3.887274354464857,2.744247634839938,Raw features
final_internal_val_00027,final_internal_val,C1,278,late,late,0.8548133622352951,0.7233678698539734,0.0138595104217529,0.0750793309067539,0,4.085506739167835,3.8515092076032444,Raw features
final_internal_val_00028,final_internal_val,C1,279,late,late,0.8595649010071579,0.7230082154273987,0.0138662457466125,0.0750924876195516,0,3.6006583625157056,3.4800722917854845,Raw features
final_internal_val_00029,final_internal_val,C1,280,late,late,0.8642805106114576,0.723240852355957,0.0137507319450378,0.0745553478650586,0,3.320535891380636,3.4903805968629413,Raw features
final_internal_val_00030,final_internal_val,C4,50,early,early,0.2033672439565111,0.3047451376914978,0.0447653532028198,0.1918401723554781,0,-3.911346536461172,1.990388165260333,Raw features
final_internal_val_00031,final_internal_val,C4,51,early,early,0.2057520916047888,0.3052301406860351,0.0449540615081787,0.1925080043843652,0,-5.97468985355219,1.6982853781867466,Raw features
final_internal_val_00032,final_internal_val,C4,52,early,early,0.2081602438525911,0.3053611218929291,0.0446470975875854,0.1914362612725887,0,-8.257690878501023,-1.2247603132457259,Raw features
final_internal_val_00033,final_internal_val,C4,53,early,early,0.2105925131183229,0.3057655394077301,0.0446340441703796,0.1911947881200758,0,-7.6101466281790895,-1.1233827011929278,Raw features
final_internal_val_00034,final_internal_val,C4,54,early,early,0.2130493589142454,0.3061124980449676,0.044532299041748,0.1908917225625997,0,-7.44702946883717,0.35278464897216166,Raw features
final_internal_val_00035,final_internal_val,C4,55,early,early,0.215530910675895,0.3063684403896332,0.0449175834655761,0.192090136335013,0,-6.644714612946187,0.9225633170474263,Raw features
final_internal_val_00036,final_internal_val,C4,56,early,early,0.2180369898811809,0.3058828711509704,0.0449073910713195,0.1920221961552154,0,-7.1344241217531215,0.9957803045364217,Raw features
final_internal_val_00037,final_internal_val,C4,57,early,early,0.2205671313022277,0.3062755763530731,0.0449132919311523,0.1923297512713885,0,-5.777311435863164,1.2250550111696827,Raw features
final_internal_val_00038,final_internal_val,C4,160,middle,middle,0.3560202628099148,0.4132846891880035,0.0376902818679809,0.169746430081212,0,-4.358565183442918,-5.196602212283088,Raw features
final_internal_val_00039,final_internal_val,C4,161,middle,middle,0.3560300796500036,0.4211509823799133,0.0378082394599914,0.1702667984177933,0,-4.398524367662472,2.5280143316509642,Raw features
final_internal_val_00040,final_internal_val,C4,162,middle,middle,0.3560326612905548,0.4136688113212585,0.0382001996040344,0.1714927327781103,0,-2.6548002698953312,1.573158848087406,Raw features
final_internal_val_00041,final_internal_val,C4,163,middle,middle,0.3560326612905548,0.4192080199718475,0.0386155843734741,0.1730561164762562,0,-1.901889799776625,0.9743637231466663,Raw features
final_internal_val_00042,final_internal_val,C4,164,middle,middle,0.3560326612905548,0.4180842638015747,0.0393637418746948,0.1756778288645735,0,-1.3012721195271546,1.419636072687404,Raw features
final_internal_val_00043,final_internal_val,C4,165,middle,middle,0.3560326612905548,0.4197680652141571,0.0400967597961425,0.1782967064560096,0,-1.7505371835152075,0.5643036424980961,Raw features
final_internal_val_00044,final_internal_val,C4,166,middle,middle,0.3560326612905548,0.4190571010112762,0.041960060596466,0.1847301762506285,0,-2.1468555245201064,0.14000786487282035,Raw features
final_internal_val_00045,final_internal_val,C4,167,middle,middle,0.3560326612905548,0.4229848682880401,0.0433505773544311,0.1896041279792122,0,-2.17198844202805,0.011124910532005051,Raw features
final_internal_val_00046,final_internal_val,C4,168,middle,middle,0.3560326612905548,0.4204238653182983,0.0453326106071472,0.1962340261395387,0,-2.44945388245995,-0.5727633271999172,Raw features
final_internal_val_00047,final_internal_val,C4,169,middle,middle,0.3560326612905548,0.4229332208633423,0.0487909317016601,0.2079102289660987,0,-2.402105947363064,-0.15816024604705226,Raw features
final_internal_val_00048,final_internal_val,C4,170,middle,middle,0.3560326612905548,0.4223524034023285,0.052614688873291,0.2204374405291056,0,-1.9015767428221217,-0.3945417324888841,Raw features
final_internal_val_00049,final_internal_val,C4,171,middle,middle,0.3560326612905548,0.4212221205234527,0.0550495982170105,0.2282568140353158,0,-3.379811380638797,-1.0181447716844778,Raw features
final_internal_val_00050,final_internal_val,C4,172,middle,middle,0.3560326612905548,0.4215050339698791,0.0577976107597351,0.2369558697736989,0,-3.1335398965544616,-1.5457836978046129,Raw features
final_internal_val_00051,final_internal_val,C4,173,middle,middle,0.3560326612905548,0.4199690520763397,0.0555458068847656,0.2297956340150322,0,-2.67498479890028,-1.3706485359421874,Raw features
final_internal_val_00052,final_internal_val,C4,174,middle,middle,0.3560326612905548,0.4219880998134613,0.0526943206787109,0.2207673349297919,0,-1.412075446052213,-0.23103827030892385,Raw features
final_internal_val_00053,final_internal_val,C4,274,late,late,0.7174813573272468,0.7324543595314026,0.0128352642059326,0.0703159701655888,0,5.797354816969811,5.328987503930331,Raw features
final_internal_val_00054,final_internal_val,C4,275,late,late,0.725076974002951,0.7319713830947876,0.0128230452537536,0.0702735363759108,0,5.450195454649309,5.07301018393415,Raw features
final_internal_val_00055,final_internal_val,C4,276,late,late,0.7326792734871995,0.7315043210983276,0.0128211975097656,0.0702662527111971,0,4.744913058982869,4.148157675196697,Raw features
final_internal_val_00056,final_internal_val,C4,277,late,late,0.7402857025027645,0.7313327789306641,0.0127933025360107,0.0701317558409888,0,5.175086865695765,5.333241758354176,Raw features
final_internal_val_00057,final_internal_val,C4,278,late,late,0.7478937147104463,0.7311182618141174,0.0128045082092285,0.0701816835315129,0,5.1015317069908175,5.899213578910091,Raw features
final_internal_val_00058,final_internal_val,C4,279,late,late,0.7555007720306038,0.7309176921844482,0.0128164291381835,0.0702272166086901,0,5.079440601753288,6.303391663120065,Raw features
final_internal_val_00059,final_internal_val,C4,280,late,late,0.7631043467080438,0.7307389378547668,0.0128124952316284,0.0702074611940613,0,4.40124910539145,5.372270506210429,Raw features
test_C6_00000,test_C6,C6,12,early,early,0.0543003305631503,0.3084273636341095,0.0461476445198059,0.1965130298325786,0,-5.754648175500378,-0.14461372037356643,Raw features
test_C6_00001,test_C6,C6,13,early,early,0.0607357409228696,0.31106698513031,0.0482465028762817,0.203180241515489,0,-4.762873044831816,0.8749671549139505,Raw features
test_C6_00002,test_C6,C6,14,early,early,0.0675207371477249,0.3111720383167267,0.0484397411346435,0.2036121072221683,0,-5.596162826453506,0.36210800003111626,Raw features
test_C6_00003,test_C6,C6,15,early,early,0.0746968680474152,0.310904860496521,0.0496083498001098,0.2071509781286998,0,-5.979576253438062,0.2494313782134705,Raw features
test_C6_00004,test_C6,C6,16,early,early,0.0810622745661246,0.3110153973102569,0.0505555868148803,0.2098957261271078,0,-6.136762393535729,0.3010596214196749,Raw features
test_C6_00005,test_C6,C6,17,early,early,0.0874276810764199,0.3112186789512634,0.0527896285057067,0.2165769490309667,0,-6.178406650311308,0.3280307283904059,Raw features
test_C6_00006,test_C6,C6,18,early,early,0.0935881687037735,0.310677707195282,0.0537400245666503,0.21922253339302,0,-6.345072254701716,0.28928692394830685,Raw features
test_C6_00007,test_C6,C6,19,early,early,0.0995437374397715,0.3121246099472046,0.0568971037864685,0.2284663448593353,0,-5.241641872127147,0.8656511410441379,Raw features
test_C6_00008,test_C6,C6,20,early,early,0.1052943872844138,0.3115330934524536,0.0575834512710571,0.2304107442473783,0,-5.4017016769713,1.2624245193056225,Raw features
test_C6_00009,test_C6,C6,21,early,early,0.1108401182377004,0.3095632791519165,0.0527806282043457,0.216610518994033,0,-4.598521890917595,1.180220014283292,Raw features
test_C6_00010,test_C6,C6,22,early,early,0.1161809303080454,0.3078551888465881,0.0503323674201965,0.2092011466367392,0,-4.899597696904305,0.8659545264714346,Raw features
test_C6_00011,test_C6,C6,23,early,early,0.1213168234786207,0.3078605234622955,0.0491482615470886,0.2057455699294764,0,-5.042667989395325,0.7603399356586577,Raw features
test_C6_00012,test_C6,C6,24,early,early,0.1262477977578404,0.3084187507629394,0.0486125349998474,0.2042505061925285,0,-5.23475031063576,0.8803869270973613,Raw features
test_C6_00013,test_C6,C6,25,early,early,0.13117877203706,0.3089019358158111,0.047972023487091,0.202342267419247,0,-4.9546689059714435,0.9739257776104807,Raw features
test_C6_00014,test_C6,C6,26,early,early,0.1361097463162796,0.3093636631965637,0.047417402267456,0.2007684939870773,0,-4.91310315938407,0.9984356226505797,Raw features
test_C6_00015,test_C6,C6,27,early,early,0.1410407205954993,0.3098851144313812,0.0473523139953613,0.2007389659832004,0,-4.631727427324948,1.2098993382874026,Raw features
test_C6_00016,test_C6,C6,28,early,early,0.1459716948747189,0.3103255033493042,0.0473459959030151,0.2008889525090942,0,-4.576614041798197,1.1780491806750044,Raw features
test_C6_00017,test_C6,C6,29,early,early,0.1509026691539386,0.3104191422462463,0.0473248362541198,0.2009770889212174,0,-4.801820198954424,1.478350296685792,Raw features
test_C6_00018,test_C6,C6,30,early,early,0.1554870761471252,0.3101087212562561,0.0471343398094177,0.2004035511885877,0,-4.891870459669435,1.424821333891373,Raw features
test_C6_00019,test_C6,C6,31,early,early,0.1597249158626929,0.3100453317165375,0.0467516779899597,0.1990551237630377,0,-5.598748516043379,1.2871881063110424,Raw features
test_C6_00020,test_C6,C6,32,early,early,0.1636161882838135,0.3103636801242828,0.0467123389244079,0.1989452041748804,0,-5.649729754391455,1.4344463367276283,Raw features
test_C6_00021,test_C6,C6,33,early,early,0.1671608934273151,0.3106437027454376,0.04694265127182,0.1999235210621718,0,-4.3222816401556985,2.699081140107104,Raw features
test_C6_00022,test_C6,C6,34,early,early,0.1703590312763698,0.3106451332569122,0.0467088222503662,0.1991327890594084,0,-4.982601784732888,2.264566203257257,Raw features
test_C6_00023,test_C6,C6,35,early,early,0.1732106018478054,0.310836911201477,0.0467740297317504,0.1994200123070416,0,-4.919532141690913,2.2348928784329423,Raw features
test_C6_00024,test_C6,C6,36,early,early,0.175715605133208,0.3107473850250244,0.0467064976692199,0.1991964702620736,0,-5.11683136241891,2.044003459845925,Raw features
test_C6_00025,test_C6,C6,37,early,early,0.1782206084186106,0.3106285333633423,0.0465788841247558,0.1987976048463602,0,-5.327300623160507,1.8676349536346368,Raw features
test_C6_00026,test_C6,C6,38,early,early,0.1807256117040133,0.3103064596652984,0.0464056730270385,0.1982158882500016,0,-5.614750725587828,1.697616178969183,Raw features
test_C6_00027,test_C6,C6,39,early,early,0.183230614989416,0.3101058006286621,0.0463589429855346,0.1980483775252061,0,-5.510597336640484,1.7939930096982126,Raw features
test_C6_00028,test_C6,C6,40,early,early,0.1857356182748186,0.3101069331169128,0.0464077591896057,0.1981936981653242,0,-5.055737030038192,1.8974475767514438,Raw features
test_C6_00029,test_C6,C6,41,early,early,0.1882406215602211,0.3101134896278381,0.0463561415672302,0.1980007692139484,0,-5.510858337226342,1.6577621163251786,Raw features
test_C6_00030,test_C6,C6,42,early,early,0.1907456248456237,0.3096126914024353,0.0462235212326049,0.1975407047382935,0,-5.285267688764977,1.4652245260702976,Raw features
test_C6_00031,test_C6,C6,43,early,early,0.1932506281226124,0.3096719980239868,0.0462206006050109,0.1975663942373026,0,-5.106437807164582,1.6017552138536049,Raw features
test_C6_00032,test_C6,C6,44,early,early,0.195755631408015,0.3094338774681091,0.0461300611495971,0.1972708022352405,0,-5.238686690720633,1.4947729266887382,Raw features
test_C6_00033,test_C6,C6,45,early,early,0.1982606346850036,0.3091960549354553,0.0459153652191162,0.1965273530168202,0,-5.221456523795212,1.382108272047695,Raw features
test_C6_00034,test_C6,C6,46,early,early,0.2007656379704062,0.3092656135559082,0.0459669828414917,0.1966911744365838,0,-5.1012432085744654,1.33329486608667,Raw features
test_C6_00035,test_C6,C6,47,early,early,0.2032706412810509,0.3092714846134186,0.0460339188575744,0.1969031738397055,0,-5.268794970315761,2.441289191777982,Raw features
test_C6_00036,test_C6,C6,48,early,early,0.2057756445412115,0.309207022190094,0.0460497736930847,0.196961727993466,0,-5.013943492957102,1.4548041168195591,Raw features
test_C6_00037,test_C6,C6,49,early,early,0.2082806478266142,0.3094585835933685,0.0461469888687133,0.1972901439594152,0,-4.686564863035192,1.4250052389243326,Raw features
test_C6_00038,test_C6,C6,50,early,early,0.2107856511456729,0.3095962703227997,0.0462104082107543,0.1974911297019269,0,-4.472835843972841,1.6356683936595782,Raw features
test_C6_00039,test_C6,C6,51,early,early,0.2132906544058334,0.3097080886363983,0.0464305281639099,0.1982578676583613,0,-4.5606652815307385,1.400885896856893,Raw features
test_C6_00040,test_C6,C6,52,early,early,0.21579565769965,0.3098490238189697,0.0464770197868347,0.1984166841018131,0,-4.719070731871714,1.5549687436142394,Raw features
test_C6_00041,test_C6,C6,53,early,early,0.2183006610187089,0.3103300333023071,0.0468131899833679,0.1995932604437065,0,-4.086837223588134,1.6176621002425362,Raw features
test_C6_00042,test_C6,C6,54,early,early,0.2208056642536273,0.3105683028697967,0.0469685196876525,0.2001384773347676,0,-4.2879293923022415,1.6872352133312851,Raw features
test_C6_00043,test_C6,C6,55,early,early,0.2233106675726861,0.310672789812088,0.0472220182418823,0.2010054368900289,0,-4.161840925711866,1.5793886469190932,Raw features
test_C6_00044,test_C6,C6,56,early,early,0.2258156708917448,0.3110683560371399,0.0473344326019287,0.2013737977211217,0,-4.358807382737067,1.435473859214478,Raw features
test_C6_00045,test_C6,C6,57,early,early,0.2283206741266631,0.3117004930973053,0.0476863384246826,0.2025409744733566,0,-4.479466952844036,1.3375091844426132,Raw features
test_C6_00046,test_C6,C6,58,early,early,0.230825677445722,0.3120752274990082,0.0477415919303894,0.2027435335959554,0,-5.689586066825059,2.7720859375991673,Raw features
test_C6_00047,test_C6,C6,59,early,early,0.2333306806806404,0.312471330165863,0.0482946634292602,0.204603540131393,0,-4.133086646495756,1.336914286509937,Raw features
test_C6_00048,test_C6,C6,60,early,early,0.2358356839155588,0.312720388174057,0.0482385158538818,0.2042958900698699,0,-4.0231908209117115,1.0325705638101421,Raw features
test_C6_00049,test_C6,C6,61,early,early,0.2383406872346176,0.3130659461021423,0.0487136840820312,0.2058888017718926,0,-3.797014504648881,1.373982443723074,Raw features
test_C6_00050,test_C6,C6,62,early,early,0.2405333421859526,0.3128034472465515,0.0485752820968627,0.2053041554333028,0,-4.271140777182538,0.8968497551034225,Raw features
test_C6_00051,test_C6,C6,63,early,early,0.2424136488537044,0.3135460913181305,0.04933363199234,0.2078544417911122,0,-3.470352818792874,1.1549230101079253,Raw features
test_C6_00052,test_C6,C6,64,early,early,0.2439816073220131,0.3136996626853943,0.0494666695594787,0.2082124807062884,0,-3.9728443100277215,1.34819654502904,Raw features
test_C6_00053,test_C6,C6,65,early,early,0.2452372175067385,0.3148799538612366,0.0516196489334106,0.2154753659520202,0,-3.12777459684964,1.6480278568495836,Raw features
test_C6_00054,test_C6,C6,66,early,early,0.2461804794078805,0.3154285848140716,0.0521215200424194,0.2170084756471099,0,-3.3616818110018545,1.0560960464589149,Raw features
test_C6_00055,test_C6,C6,67,early,early,0.2468113930254392,0.3167695999145508,0.0538855791091918,0.2225890649255231,0,-3.497994343511773,1.0431673244484039,Raw features
