Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,129,middle,early,0.9184673923105036,0.0757485789859993,0.005784028702497,0.2355708479881286
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,130,middle,early,0.9182645138167302,0.0759288802207463,0.0058066059615235,0.2364595085382461
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,131,middle,early,0.918335077877375,0.0758545233092672,0.0058103988123577,0.2359272837638855
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,132,middle,early,0.91822652656328,0.0759406090243241,0.0058328644113959,0.2360255271196365
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,133,middle,early,0.9181603013825044,0.0760063048911353,0.0058333937253602,0.2360786199569702
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,134,middle,early,0.9179672714301846,0.0761706403319596,0.0058620882368558,0.2363808453083038
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,135,middle,early,0.9178078275176264,0.0763126801405065,0.0058794923408672,0.2365712672472
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,136,middle,early,0.9175531812665754,0.0765260968445146,0.00592072188791,0.2366459816694259
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,137,middle,early,0.9175650728509682,0.0765214573497555,0.0059134697982761,0.2363785058259964
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,138,middle,early,0.9172564795319956,0.076790510771018,0.0059530096959863,0.2364618182182312
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,139,middle,early,0.9170489402042996,0.0769738767960462,0.0059771829986543,0.2364625632762909
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,140,middle,early,0.916477413084957,0.077475452960827,0.006047133953216,0.2368195205926895
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,141,middle,early,0.9159178302516694,0.0779722124182048,0.0061099573291258,0.2365211844444275
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,142,middle,early,0.9149723937345152,0.078835630227618,0.0061919760368665,0.2368850708007812
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,143,middle,early,0.9139542973589284,0.0797629816217873,0.0062827210182842,0.2370514571666717
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,144,middle,early,0.9122262882856932,0.0813025188104393,0.0064711929028674,0.2379689216613769
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,145,middle,early,0.9092781554688024,0.0839920334093343,0.0067298111208634,0.2401357442140579
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,146,middle,early,0.9062448077999656,0.0867269692557064,0.007028222943328,0.2424455732107162
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,147,middle,early,0.8996039372279889,0.0926428224218465,0.0077532403491646,0.2447485923767089
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,148,middle,early,0.8933547586217228,0.0982672067952415,0.0083780345820357,0.2469602078199386
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,149,middle,early,0.8754116741984405,0.1143769725664451,0.0102113532341144,0.2510615289211273
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,150,middle,early,0.8518304774416634,0.1359904740037376,0.0121790485535989,0.252553254365921
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,151,middle,early,0.7836853150308032,0.2000474066906878,0.0162672782775089,0.2585066258907318
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,152,middle,early,0.6795517619795193,0.3004630778421641,0.0199851601773166,0.2692707180976867
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,153,middle,early,0.5663177983752493,0.4123380585910417,0.0213441430327088,0.2783938646316528
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,154,middle,middle,0.4423199170635941,0.5368754346929767,0.020804648242429,0.2861079275608063
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,155,middle,middle,0.2911321023641448,0.68966945571853,0.0191984419163252,0.2995374798774719
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,156,middle,middle,0.1971455107255096,0.7843971745057124,0.0184573147677779,0.3075977563858032
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,157,middle,middle,0.1288539721878619,0.8537349127566777,0.0174111150544605,0.3239272832870483
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,158,middle,middle,0.0994617652392886,0.8833151500748412,0.0172230846848701,0.3391460478305816
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,159,middle,middle,0.0795950610678682,0.9031315795489252,0.0172733593822064,0.3542336821556091
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,160,middle,middle,0.0739334101565785,0.9087695812782672,0.0172970085641542,0.3600017428398132
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,161,middle,middle,0.0663257461857129,0.9162860635463852,0.0173881902669018,0.3662307560443878
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,162,middle,middle,0.0599787619649212,0.9220615169630152,0.0179597210710634,0.375605434179306
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,163,middle,middle,0.0521726082258862,0.9289170964053952,0.0189102953677184,0.3872860372066498
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,164,middle,middle,0.0514650273552448,0.9294525688520858,0.0190824037916691,0.3889248371124267
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,165,middle,middle,0.0460123968152544,0.9341682989616408,0.0198193042221049,0.398390382528305
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,166,middle,middle,0.0459720185471141,0.934050065865184,0.0199779155867017,0.3989704847335815
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,167,middle,middle,0.0433680431671218,0.9362764386732224,0.0203555181586558,0.4034059941768646
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,168,middle,middle,0.0435579022236286,0.9359775995010629,0.0204644982743085,0.4034548699855804
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,169,middle,middle,0.042146585617938,0.9371867623710284,0.0206666520100336,0.4060316085815429
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,170,middle,middle,0.0411876612094121,0.9377370080924076,0.0210753306971803,0.4083937108516693
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,171,middle,middle,0.0404717203688342,0.938382295912128,0.021145983718038,0.4097859263420105
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,172,middle,middle,0.0406154731339272,0.9380990571762888,0.0212854696887837,0.4097824096679687
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,173,middle,middle,0.0397786185650899,0.9386656101528246,0.0215557712810855,0.4116562604904175
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,174,middle,middle,0.0393157343582053,0.9389203452167374,0.0217639204240572,0.4128667414188385
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,175,middle,middle,0.0376923364674602,0.9400985869513389,0.022209076580201,0.4164096117019653
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,176,middle,middle,0.036595957194946,0.9408781170207804,0.0225259257832737,0.4189617037773132
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,177,middle,middle,0.0359750455117343,0.9413223280263092,0.0227026264609565,0.4204387068748474
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,178,middle,middle,0.0357578006490654,0.9414396977279108,0.0228025016220239,0.4210359752178192
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,179,middle,middle,0.035802490083119,0.9413870867389614,0.0228104231769195,0.4210156500339508
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,180,middle,middle,0.0355759605176874,0.9415891105311628,0.0228349289501497,0.4214318692684173
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,181,middle,middle,0.0356542879948475,0.9415165941361372,0.0228291178680151,0.4212304055690765
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,182,middle,middle,0.0353979844746597,0.9417462963249664,0.0228557191993737,0.4217759668827057
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,183,middle,middle,0.0353449910184936,0.9417299739239692,0.022925035056537,0.4219556450843811
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,184,middle,middle,0.0358045014884291,0.9414844238479764,0.0227110746625945,0.4207227826118469
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,185,middle,middle,0.0355303387109732,0.9415779867313996,0.0228916745566271,0.4215946197509765
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,186,middle,middle,0.0351277854094376,0.9419617896440764,0.022910424945486,0.4224031865596771
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,187,middle,middle,0.0344769057321572,0.9423863766580216,0.0231367176088212,0.4240408837795257
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,188,middle,middle,0.0349876566410451,0.9420987664830766,0.0229135768748782,0.4225822389125824
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,189,middle,middle,0.0345359576032156,0.9423823655977496,0.0230816767980347,0.423787921667099
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,190,middle,middle,0.034597434377413,0.9423753677145094,0.0230271979070776,0.4235466718673706
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,191,middle,middle,0.0350693456387311,0.942048862220698,0.0228817921395709,0.4224090874195099
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,192,middle,middle,0.0361420526939411,0.9412794833341148,0.0225784639709439,0.4198846220970154
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,193,middle,middle,0.0352994279514747,0.9418975042388704,0.0228030678086549,0.4221484363079071
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,194,middle,middle,0.0355423526155312,0.941604366790148,0.0228532805933207,0.421823501586914
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,195,middle,middle,0.0348467278592284,0.9420930952117592,0.0230601769280122,0.4236096441745758
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,196,middle,middle,0.035905314363321,0.9412645197212076,0.0228301659144713,0.4210489094257355
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,197,middle,middle,0.0352995096967767,0.941793030693862,0.0229074596083611,0.422322005033493
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,198,middle,middle,0.0362460580736935,0.9410063679962034,0.0227475739291031,0.4202297627925873
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,199,middle,middle,0.0367180751538403,0.9408031299455586,0.022478794899601,0.4189051687717438
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,200,middle,middle,0.0385110261089605,0.9394679996627064,0.022020974227333,0.4149099290370941
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,201,middle,middle,0.0397363227846027,0.9386602600377248,0.0216034171766725,0.4121071994304657
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,202,middle,middle,0.0401948466391032,0.9382437546420505,0.0215613987178464,0.4112573266029358
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,203,middle,middle,0.0399495510979864,0.9384799120132526,0.0215705368877609,0.4117093682289123
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,204,middle,middle,0.0400422514644386,0.9384284734888892,0.0215292750456722,0.4115715324878692
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,205,middle,middle,0.0402714658636443,0.938276785537522,0.0214517485978334,0.4108718037605285
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,206,middle,middle,0.0397701606916153,0.9385771392414008,0.0216527000659838,0.4122887253761291
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,207,middle,middle,0.03992904757587,0.9384216615893174,0.0216492908338126,0.4119536876678467
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,208,middle,middle,0.0397191205175996,0.9385206339904812,0.0217602454909192,0.4126029014587402
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,209,middle,middle,0.0399100916258439,0.9382982907856762,0.0217916175874799,0.4123725295066833
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,210,middle,middle,0.0404450168220656,0.937709406729954,0.0218455764469804,0.4118250608444214
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,211,middle,middle,0.0397361490199744,0.9382649366592778,0.0219989143197477,0.4130362272262573
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,212,middle,middle,0.0385327955276647,0.9390220332557112,0.0224451712156243,0.4161054790019989
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,213,middle,middle,0.0373312457396429,0.9397646603931742,0.0229040938661828,0.4190129935741424
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,214,middle,middle,0.0369671293084554,0.9397990597314876,0.023233810959057,0.4202902317047119
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,215,middle,middle,0.035066092582469,0.9410645736251436,0.0238693337913874,0.4249445796012878
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,216,middle,middle,0.0335604397704973,0.94183623679991,0.0246033234285924,0.429467499256134
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,217,middle,middle,0.0322811784374144,0.9425327709169368,0.0251860506446486,0.4331993758678436
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,218,middle,middle,0.0322269325461515,0.9424185328681952,0.0253545345846532,0.433724582195282
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,219,middle,middle,0.0311040352720854,0.942915675987866,0.0259802887390486,0.437773734331131
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,220,middle,middle,0.0292831907558019,0.9438043642259704,0.0269124450172275,0.4447329938411712
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,221,middle,middle,0.0278118000942028,0.9445246692832991,0.0276635306214979,0.4507685601711273
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,222,middle,middle,0.0265127849983822,0.9447855396305064,0.0287016753701115,0.4572186172008514
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,223,middle,middle,0.0252550714708653,0.9450802235989796,0.0296647049291551,0.4633837938308716
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,224,middle,middle,0.023760748083227,0.9449889409534415,0.0312503109623312,0.472807228565216
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,225,middle,middle,0.0223696154606419,0.9436369495630412,0.0339934349753168,0.4856964349746704
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,226,middle,middle,0.0213404802601246,0.9414693484764238,0.0371901712624515,0.4981510043144226
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,227,middle,middle,0.0202428288800934,0.9365945207415488,0.0431626503773576,0.5172423124313354
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,228,late,middle,0.0192410137999606,0.9229787489422407,0.0577802372567985,0.5469440817832947
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,229,late,middle,0.018944720807869,0.885277814175409,0.095777465015722,0.5901800394058228
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,230,late,middle,0.019334592697579,0.8010418483404965,0.1796235589609244,0.6393635869026184
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,231,late,middle,0.0184110999900439,0.6407852361802207,0.3408036638287355,0.694878876209259
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,232,late,late,0.0151603893978993,0.4391646727204656,0.5456749378806349,0.737807035446167
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,233,late,late,0.0103310339709517,0.213406832303014,0.7762621337250343,0.7791986465454102
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,234,late,late,0.0083537418812643,0.0932471456329532,0.8983991124847824,0.80054771900177
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,235,late,late,0.0070107558903715,0.0583744261788258,0.9346148179298026,0.8180941343307495
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,236,late,late,0.006345553274585,0.0482271635398661,0.9454272831845488,0.8305855393409729
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,237,late,late,0.0059979135418047,0.0441064673071454,0.9498956191500498,0.8372814655303955
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,238,late,late,0.0058125208584978,0.0416312928047528,0.9525561863357496,0.8419301509857178
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,239,late,late,0.0055973927169845,0.039254504370427,0.9551481029115884,0.8461999893188477
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,240,late,late,0.0054947896268887,0.03798154310926,0.9565236672628512,0.8487306833267212
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,241,late,late,0.0054150696940593,0.037201774110216,0.9573831561947244,0.85068279504776
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,242,late,late,0.0053834501745126,0.0369033772552592,0.957713172569228,0.8514543771743774
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,243,late,late,0.005340825909129,0.0366147212815364,0.9580444528083344,0.8523306846618652
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,244,late,late,0.0053238736658387,0.036480313028152,0.9581958133050092,0.8527587056159973
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,245,late,late,0.0053039927103157,0.0363724698064592,0.9583235374822252,0.8530476689338684
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,246,late,late,0.005305341655548,0.0363229189294174,0.9583717394140344,0.8531674742698669
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,247,late,late,0.0052976220652595,0.0362455767728442,0.9584568011608964,0.8535060286521912
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,248,late,late,0.0053159929665582,0.0363134618900696,0.958370545142372,0.8532012104988098
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,249,late,late,0.0053256566321272,0.0364311635096057,0.958243179857267,0.8528902530670166
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,250,late,late,0.0053355779874736,0.0365120431111568,0.9581523789003694,0.8525823354721069
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,251,late,late,0.0053542907784981,0.0366695095867795,0.9579761996337224,0.852165162563324
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,252,late,late,0.0053631382783998,0.0367477555910064,0.9578891061295935,0.8519595861434937
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,253,late,late,0.005365608549834,0.0368239234694795,0.9578104679796864,0.851817786693573
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,254,late,late,0.0053580120108928,0.0367912844626518,0.9578507035254552,0.8519702553749084
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,255,late,late,0.0053590722153072,0.0368346701946354,0.9578062575890572,0.851842999458313
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,256,late,late,0.0053479292449106,0.0367712077236667,0.9578808630304224,0.8521095514297485
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,257,late,late,0.0053223931393064,0.0366823204843946,0.9579952863752988,0.8525609374046326
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,258,late,late,0.0053026194144842,0.0365941116759752,0.9581032689085404,0.8529413938522339
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,259,late,late,0.0052747343666645,0.036456692441237,0.9582685731910984,0.8534043431282043
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,260,late,late,0.0052706272487241,0.0364018553455438,0.958327517404732,0.8535745739936829
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,261,late,late,0.0052457549790077,0.0361926651389377,0.9585615798810546,0.854148805141449
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,262,late,late,0.0052487458921149,0.0362327462486374,0.9585185078582475,0.8541462421417236
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,263,late,late,0.0052256498402575,0.0361138367446293,0.9586605134141132,0.8545721769332886
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,264,late,late,0.0052245699404962,0.0361371972550986,0.9586382328034052,0.8545970320701599
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,265,late,late,0.0052076655500715,0.0360803228358066,0.958712011613122,0.8549084663391113
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,266,late,late,0.0052125721364375,0.0361764551926899,0.9586109726698726,0.8545210957527161
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,267,late,late,0.0051890983181562,0.0360627468081272,0.9587481548727166,0.8549379706382751
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,268,late,late,0.0051907409238592,0.0360671252478198,0.958742133827321,0.8547234535217285
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,269,late,late,0.0051887659278768,0.0360468753833613,0.958764358687762,0.8546817302703857
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,270,late,late,0.0051817357520732,0.0360127104946245,0.9588055537523024,0.8547062277793884
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,271,late,late,0.0051705789777701,0.0359054997942944,0.9589239212269356,0.8548203706741333
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,272,late,late,0.0051707300798086,0.0358637997445376,0.9589654701746536,0.8547565937042236
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,273,late,late,0.0051651138065725,0.0357892783315867,0.9590456078608408,0.8549649119377136
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,274,late,late,0.0051633185780996,0.0357324943285879,0.9591041870923124,0.8551129698753357
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,275,late,late,0.0051600616105262,0.0356358245707501,0.9592041138177236,0.8553738594055176
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,276,late,late,0.0051628806179372,0.0355918044015893,0.9592453149794736,0.8554846048355103
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,277,late,late,0.0051556254204996,0.035480516393238,0.9593638581852624,0.8557164669036865
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,278,late,late,0.0051533798819216,0.0354518539669232,0.9593947661501552,0.855844259262085
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,279,late,late,0.0051491565288263,0.0353833017500565,0.9594675417201172,0.8559633493423462
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,280,late,late,0.0051512795088068,0.0353696960237441,0.9594790244664492,0.8559447526931763
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,281,late,late,0.0051448265411876,0.0352876595421524,0.95956751391566,0.8560273051261902
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,282,late,late,0.0051449252793951,0.0352604411170119,0.959594633602593,0.8559674024581909
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,283,late,late,0.0051387227560479,0.0352107261276809,0.9596505511152712,0.8560250401496887
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,284,late,late,0.0051371093114959,0.0351951021237612,0.9596677885637428,0.8560952544212341
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,285,late,late,0.0051335037359989,0.0351522137330252,0.959714282529976,0.8561336398124695
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,286,late,late,0.0051344540182529,0.0351362784989839,0.9597292674817632,0.8560724854469299
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,287,late,late,0.0051317077967037,0.035101537726759,0.9597667544755372,0.8561261296272278
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,288,late,late,0.0051313354540424,0.0350764999913104,0.9597921645536472,0.8561694025993347
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,289,late,late,0.0051299005602203,0.0350470288364242,0.9598230706023554,0.8562242388725281
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,290,late,late,0.0051354062695011,0.035050332074968,0.9598142616545308,0.8560434579849243
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,291,late,late,0.0051359839793984,0.0350355179743527,0.9598284980452488,0.8559930920600891
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,292,late,late,0.0051387126882968,0.0350254553032251,0.959835832007478,0.8558850288391113
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,293,late,late,0.005138355101525,0.0350190620494949,0.95984258284798,0.8559169769287109
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,294,late,late,0.0051406892166141,0.0350414074798622,0.9598179033025236,0.855883002281189
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,295,late,late,0.0051397698511215,0.0350506731378742,0.9598095570100044,0.8559192419052124
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,296,late,late,0.0051439442795262,0.0350953449173937,0.95976071080208,0.8558751940727234
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,297,late,late,0.0051494479177404,0.0351362909824951,0.9597142610987645,0.855858325958252
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,298,late,late,0.0051521649635366,0.0351792725324463,0.9596685625030172,0.8559336066246033
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,299,late,late,0.0051491526109395,0.0351957404295058,0.9596551069585548,0.8559970855712891
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,300,late,late,0.0051532675335306,0.0352190800293185,0.9596276524361508,0.85594642162323
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,301,late,late,0.0051647155401543,0.0352625938937407,0.959572690565105,0.8556830883026123
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,302,late,late,0.0051744394891141,0.0353412047057313,0.9594843558041546,0.8554432392120361
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,303,late,late,0.0051809728388707,0.0354244336081774,0.9593945935519518,0.8552988171577454
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,304,late,late,0.0051856109911784,0.0355401800728601,0.9592742089349614,0.8549797534942627
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,305,late,late,0.0051931525923633,0.0356195925590011,0.9591872548476356,0.8547478914260864
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,306,late,late,0.0051874531187125,0.0355583349443381,0.9592542119359494,0.8551228642463684
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,307,late,late,0.0051948089888622,0.0355886328803262,0.9592165581298115,0.8550539612770081
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,308,late,late,0.005207383432035,0.0357518346245854,0.9590407819423796,0.8545695543289185
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,309,late,late,0.005226505612356,0.0359261325020652,0.9588473618845788,0.854163646697998
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,310,late,late,0.0052487269994459,0.0359521440478525,0.9587991289517016,0.8538411259651184
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,311,late,late,0.0052710316201202,0.0360263729966245,0.9587025953822552,0.8535643219947815
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,312,late,late,0.0053111939771113,0.0360726705075482,0.9586161355143404,0.8533157110214233
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,313,late,late,0.0053804714791172,0.0363027585147191,0.9583167700051636,0.8525261878967285
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,314,late,late,0.005480756869978,0.0365804360084242,0.9579388071205976,0.8517424464225769
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,315,late,late,0.0056195494529884,0.0369425034709196,0.957437947075092,0.8507340550422668
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,12,early,early,0.9788583620070724,0.0200477004788103,0.0010939375131171,0.154129222035408
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,13,early,early,0.9794129967234068,0.0194802591798111,0.0011067440957822,0.1528982371091842
