run_id,VB,flute_1,flute_2,flute_3,VB_smooth,q_ct,nu_norm_ct,stage
264,145.8184043,145.8184043,136.4073297,137.8974285,145.81416117142857,0.7851016523802069,0.22242556074499098,late
265,146.4462078,146.4462078,136.8228691,138.0824903,146.44157708571427,0.7902406891262589,0.2216800067038996,late
266,147.0716935,147.0716935,137.2424764,138.272141,147.06668524285715,0.7953608235007134,0.22086615965574893,late
267,147.6946724,147.6946724,137.6662659,138.4666678,147.68929724285712,0.8004605123573076,0.21998580897224948,late
268,148.3149609,148.3149609,138.0943508,138.6663564,148.30922995714286,0.8055382557269847,0.2190408248093776,late
269,148.9323811,148.9323811,138.526843,138.8714903,148.92630584285715,0.810592599392141,0.21803315709759122,late
270,149.5467607,149.5467607,138.9638531,139.082351,149.54035304285713,0.8156221357057086,0.2169648355418194,late
271,150.1579333,150.1579333,139.4054903,139.2992173,150.1512057,0.8206255061654052,0.21583796659204407,late
272,150.765739,150.765739,139.8518621,139.5223654,150.75870412857142,0.82560140281787,0.21465472738449914,late
273,151.3700239,151.3700239,140.3030746,139.7520686,151.362695,0.8305485697798127,0.21341737281028356,late
274,151.970641,151.970641,140.7592317,139.9885969,151.96303157142856,0.8354658051101956,0.21212822137810072,late
275,152.5674499,152.5674499,141.2204358,140.2322168,152.55957388571431,0.8403519624483936,0.21078966127310442,late
276,153.1603172,153.1603172,141.686787,140.4831912,153.1521888857143,0.8452059519502836,0.20940414631767046,late
277,153.7491167,153.7491167,142.1583834,140.741779,153.74075067142857,0.8500267423944518,0.2079741919321817,late
278,154.3337295,154.3337295,142.6353208,141.008235,154.32514062857143,0.8548133622352951,0.20650237210562036,late
279,154.914044,154.914044,143.1176927,141.2828095,154.9052476,0.8595649010071579,0.20499132040537646,late
280,155.4899564,155.4899564,143.6055902,141.5657483,155.48096804285714,0.8642805106114576,0.20344372189881377,late
281,156.0613707,156.0613707,144.0991016,141.8572923,156.05220615714285,0.8689594063697867,0.20186231618268158,late
282,156.6281987,156.6281987,144.5983129,142.1576774,156.6188740285714,0.8736008681940278,0.20024989132429058,late
283,157.1903603,157.1903603,145.1033072,142.467134,157.1808918,0.8782042419904894,0.19860927982230858,late
284,157.7477835,157.7477835,145.6141647,142.7858874,157.73818775714287,0.8827689403619736,0.19694335860675566,late
285,158.3004046,158.3004046,146.1309628,143.1141568,158.29069842857143,0.887294443426858,0.1952550460095906,late
286,158.8481684,158.8481684,146.6537756,143.4521558,158.8383687142857,0.8917802998721964,0.19354729570588836,late
287,159.3910281,159.3910281,147.1826743,143.8000917,159.3811519857143,0.8962261277727995,0.19182309671385311,late
288,159.9289454,159.9289454,147.717727,144.1581657,159.9190101714286,0.9006316152933024,0.1900854693555947,late
289,160.4618907,160.4618907,148.2589982,144.5265724,160.45191384285712,0.9049965213902333,0.1883374632375181,late
290,160.9898432,160.9898432,148.8065493,144.9054997,160.97984225714285,0.9093206761630493,0.18658215321111188,late
291,161.5127908,161.5127908,149.3604379,145.2951287,161.50278345714287,0.9136039816732133,0.18482263634355328,late
292,162.0307303,162.0307303,149.9207185,145.6956336,162.0207343142857,0.9178464122952298,0.18306202787846906,late
293,162.5436673,162.5436673,150.4874416,146.1071812,162.5337005714286,0.9220480150676796,0.18130346123595018,late
294,163.0516165,163.0516165,151.0606542,146.5299311,163.04169687142857,0.9262089099272408,0.1795500799341303,late
295,163.5546014,163.5546014,151.6403995,146.9640355,163.54474679999998,0.9303292900597251,0.17780503960877345,late
296,164.0526545,164.0526545,152.2267169,147.4096385,164.0428828714286,0.9344094217830652,0.17607149892505913,late
297,164.5458173,164.5458173,152.8196419,147.866877,164.5361466,0.9384496451323708,0.17435262159718815,late
298,165.0341403,165.0341403,153.419206,148.3358794,165.02458841428572,0.942450373157863,0.17265157032954923,late
299,165.5176828,165.5176828,154.0254367,148.8167664,165.50826771428572,0.9464120923929169,0.17097150681673035,late
300,165.9965134,165.9965134,154.6383575,149.3096502,165.98725282857143,0.9503353625030295,0.16931558164549154,late
301,166.4707092,166.4707092,155.2579876,149.8146348,166.46162099999998,0.9542208161688075,0.16768694035355908,late
302,166.9403565,166.9403565,155.8843423,150.3318158,166.93145831428572,0.9580691585009103,0.16608871131201397,late
303,167.4055503,167.4055503,156.5174323,150.8612801,167.3968597,0.9618811670400499,0.16452400875468154,late
304,167.8663945,167.8663945,157.1572644,151.4031059,167.8579288142857,0.9656576908209002,0.16299592671932078,late
305,168.3230015,168.3230015,157.8038408,151.9573629,168.31477804285714,0.9693996503720966,0.16150753500840662,late
306,168.7754925,168.7754925,158.4571595,152.5241115,168.7675284,0.9731080368971565,0.16006187716952863,late
307,169.2239972,169.2239972,159.1172142,153.1034034,169.2163094,0.9767839112213766,0.15866196847577443,late
308,169.6686538,169.6686538,159.7839938,153.6952813,169.66125902857144,0.9804284035578102,0.15731078986691927,late
309,170.109609,170.109609,160.4574833,154.2997786,170.1025236,0.9840427123371532,0.15601128592980643,late
310,170.5470173,170.5470173,161.1376626,154.9169196,170.5402576714286,0.9876281035056758,0.154766363888562,late
311,170.9810419,170.9810419,161.8245077,155.5467195,170.97462391428573,0.9911859094721192,0.138584942589746,late
312,171.4118535,171.4118535,162.5179895,156.1891839,171.40579297142858,0.9947175279375836,0.12258841259928974,late
313,171.839631,171.839631,163.2180749,156.8443093,171.62182363333338,0.9964869913581387,0.10676895046499765,late
314,172.2645609,172.2645609,163.9247258,157.5120827,171.83678490000003,0.9982476955787759,0.09508154180290733,late
315,172.6868372,172.6868372,164.6378999,158.1924817,172.05072065000002,0.9999999999999919,0.0759791891004904,late
