condition,window_start,window_end,run_id_end,stage,fine_state,q_target,split
C6,92,103,103,middle,1,0.302336046771595,train
C6,93,104,104,middle,1,0.30239361269184667,train
C6,94,105,105,middle,1,0.302418898229824,train
C6,95,106,106,middle,1,0.3024251420368648,train
C6,96,107,107,middle,1,0.3024251420368648,train
C6,97,108,108,middle,1,0.3024251420368648,train
C6,98,109,109,middle,1,0.3024251420368648,train
C6,99,110,110,middle,1,0.3024251420368648,train
C6,100,111,111,middle,1,0.3024251420368648,train
C6,101,112,112,middle,1,0.3024251420368648,train
C6,102,113,113,middle,1,0.3024251420368648,train
C6,103,114,114,middle,1,0.3024251420368648,train
C6,104,115,115,middle,1,0.3024251420368648,train
C6,105,116,116,middle,1,0.3024251420368648,train
C6,106,117,117,middle,1,0.3024251420368648,train
C6,107,118,118,middle,1,0.3024251420368648,train
C6,108,119,119,middle,1,0.3024251420368648,train
C6,109,120,120,middle,1,0.3024251420368648,train
C6,110,121,121,middle,1,0.3024251420368648,train
C6,111,122,122,middle,1,0.3024251420368648,train
C6,112,123,123,middle,1,0.3024251420368648,train
C6,113,124,124,middle,1,0.3024251420368648,train
C6,114,125,125,middle,1,0.3024251420368648,train
C6,115,126,126,middle,1,0.3024412137797824,train
C6,116,127,127,middle,1,0.3026364281860637,train
C6,117,128,128,middle,1,0.30301078517156854,train
C6,118,129,129,middle,1,0.3035642847362966,train
C6,119,130,130,middle,1,0.3042969268802481,train
C6,120,131,131,middle,1,0.30520871168756347,train
C6,121,132,132,middle,1,0.30629963907410224,train
C6,122,133,133,middle,1,0.3075536372969468,train
C6,123,134,134,middle,1,0.3088076355197915,train
C6,124,135,135,middle,1,0.310061633742636,train
C6,125,136,136,middle,1,0.3113156319654807,train
C6,126,137,137,middle,1,0.3125696301883253,train
C6,127,138,138,middle,1,0.31382362841116995,train
C6,128,139,139,middle,1,0.31507762663401445,train
C6,129,140,140,middle,1,0.3163316248568591,train
C6,130,141,141,middle,1,0.3175856230797036,train
C6,131,142,142,middle,1,0.31883962130254834,train
C6,132,143,143,middle,1,0.3200936195253929,train
C6,133,144,144,middle,1,0.32134761774823756,train
C6,134,145,145,middle,1,0.3226016159710823,train
C6,135,146,146,middle,1,0.32385561419392683,train
C6,173,184,184,middle,1,0.37537624970682415,train
C6,174,185,185,middle,1,0.37679144386532776,train
C6,175,186,186,middle,1,0.37820663802383164,train
C6,176,187,187,middle,1,0.37962183218233536,train
C6,177,188,188,middle,1,0.38103702634083914,train
C6,178,189,189,middle,1,0.38245222058348327,train
C6,179,190,190,middle,1,0.3842404922043516,train
C6,180,191,191,middle,1,0.38640184128758426,train
C6,181,192,192,middle,2,0.3889362679173217,train
C6,182,193,193,middle,2,0.39184377192528336,train
C6,183,194,194,middle,2,0.39512435347974995,train
C6,184,195,195,middle,2,0.39877801249658074,train
C6,185,196,196,middle,2,0.4028047489757763,train
C6,186,197,197,middle,2,0.40683148545497166,train
C6,187,198,198,middle,2,0.41085822193416716,train
C6,188,199,199,middle,2,0.41488495841336254,train
C6,189,200,200,middle,2,0.4189116948925581,train
C6,190,201,201,middle,2,0.4229384313717534,train
C6,191,202,202,middle,2,0.42696516785094896,train
C6,192,203,203,middle,2,0.4309919042460039,train
C6,193,204,204,middle,2,0.43501864072519925,train
C6,194,205,205,middle,2,0.4390453772043946,train
C6,195,206,206,middle,2,0.44307211359944976,train
C6,196,207,207,middle,2,0.44709885007864514,train
C6,197,208,208,middle,2,0.45112558655784063,train
C6,198,209,209,middle,2,0.455152323037036,train
C6,199,210,210,middle,2,0.45917905951623156,train
C6,200,211,211,middle,2,0.4632057959954269,train
C6,201,212,212,middle,2,0.46723253247462226,train
C6,202,213,213,middle,2,0.4712592689538178,train
C6,203,214,214,middle,2,0.4752860054330132,train
C6,204,215,215,middle,2,0.4793127419122085,train
C6,205,216,216,middle,2,0.48333947830726365,train
C6,206,217,217,middle,2,0.4873662147864592,train
C6,207,218,218,middle,2,0.49139295126565435,train
C6,208,219,219,middle,2,0.4954196876607095,train
C6,209,220,220,middle,2,0.49944642413990487,train
C6,210,221,221,middle,2,0.5034731606191004,train
C6,211,222,222,middle,2,0.5080172527216286,train
C6,212,223,223,middle,2,0.5130787005316301,train
C6,213,224,224,middle,2,0.5186575039649646,train
C6,214,225,225,late,2,0.5247536630216317,train
C6,215,226,226,late,2,0.5313671777016317,train
C6,216,227,227,late,3,0.5384980480049646,train
C6,217,228,228,late,3,0.5461462739316305,train
C6,218,229,229,late,3,0.5537944998582961,train
C6,219,230,230,late,3,0.5614427257849618,train
C6,220,231,231,late,3,0.5690909517116278,train
C6,221,232,232,late,3,0.5767391776382933,train
C6,222,233,233,late,3,0.5843874036490995,train
C6,223,234,234,late,3,0.5920356296599056,train
C6,224,235,235,late,3,0.5996838556707117,train
C6,225,236,236,late,3,0.6073320816815179,train
C6,226,237,237,late,3,0.6149803076923238,train
C6,227,238,238,late,3,0.6226285336189898,train
C6,228,239,239,late,3,0.6302767595456554,train
C6,229,240,240,late,3,0.6379249854723213,train
C6,230,241,241,late,3,0.645573211398987,train
C6,231,242,242,late,3,0.6532214373256527,train
C6,232,243,243,late,3,0.6608696632523182,train
C6,233,244,244,late,3,0.6685178891789844,train
C6,234,245,245,late,3,0.6761661151897903,train
C6,235,246,246,late,3,0.6838143412005964,train
C6,236,247,247,late,3,0.6914625672114025,train
C6,237,248,248,late,3,0.6991107932222087,train
C6,238,249,249,late,3,0.7067590192330147,train
C6,239,250,250,late,3,0.7144072451596807,train
C6,240,251,251,late,3,0.7220554710863463,train
C6,241,252,252,late,3,0.729703697013012,train
C6,242,253,253,late,3,0.7373519229396778,train
C6,243,254,254,late,3,0.7448714868279991,train
C6,244,255,255,late,3,0.752262388677976,train
C6,245,256,256,late,3,0.7595246284896082,train
C6,246,257,257,late,3,0.7666582063470367,train
C6,247,258,258,late,3,0.7736631222502615,train
C6,248,259,259,late,3,0.7805393761151413,train
C6,249,260,260,late,3,0.7872869679416767,train
C6,279,290,290,late,4,0.9772539541571122,train
C6,280,291,291,late,4,0.9790172391067218,train
C6,281,292,292,late,4,0.979949806257534,train
C6,282,293,293,late,4,0.9808823734083459,train
C6,283,294,294,late,4,0.9818149405591582,train
C6,284,295,295,late,4,0.9827475077099702,train
C6,285,296,296,late,4,0.9836800748607823,train
C6,286,297,297,late,4,0.9846126420115944,train
C6,287,298,298,late,4,0.9855452091624065,train
C6,288,299,299,late,4,0.9864777763132186,train
C6,289,300,300,late,4,0.9874103434640309,train
C6,290,301,301,late,4,0.9883429106148428,train
C6,291,302,302,late,4,0.9892754777656552,train
C6,292,303,303,late,4,0.9902080449164672,train
C6,293,304,304,late,4,0.9911406120672793,train
C6,294,305,305,late,4,0.9920731792180913,train
C6,295,306,306,late,4,0.9930057463689035,train
C6,296,307,307,late,4,0.9939383135197154,train
C6,297,308,308,late,4,0.9948708806705275,train
C6,298,309,309,late,4,0.9958034478213397,train
C6,299,310,310,late,4,0.9967360149721519,train
C6,300,311,311,late,4,0.9976685821229638,train
C6,301,312,312,late,4,0.9986011492737761,train
C6,302,313,313,late,4,0.999067432849182,train
C6,303,314,314,late,4,0.9995337164245882,train
C6,304,315,315,late,4,0.9999999999999941,train
C4,39,50,50,early,1,0.20336724395651115,val
C4,40,51,51,early,1,0.20575209160478883,val
C4,41,52,52,early,1,0.20816024385259113,val
C4,42,53,53,early,1,0.21059251311832294,val
C4,43,54,54,early,1,0.2130493589142454,val
C4,44,55,55,early,1,0.21553091067589508,val
C4,45,56,56,early,1,0.21803698988118095,val
C4,46,57,57,early,1,0.22056713130222774,val
C4,149,160,160,middle,1,0.3560202628099148,val
C4,150,161,161,middle,1,0.35603007965000366,val
C4,151,162,162,middle,1,0.3560326612905548,val
C4,152,163,163,middle,1,0.3560326612905548,val
C4,153,164,164,middle,1,0.3560326612905548,val
C4,154,165,165,middle,1,0.3560326612905548,val
C4,155,166,166,middle,1,0.3560326612905548,val
C4,156,167,167,middle,1,0.3560326612905548,val
C4,157,168,168,middle,1,0.3560326612905548,val
C4,158,169,169,middle,1,0.3560326612905548,val
C4,159,170,170,middle,1,0.3560326612905548,val
C4,160,171,171,middle,1,0.3560326612905548,val
C4,161,172,172,middle,1,0.3560326612905548,val
C4,162,173,173,middle,1,0.3560326612905548,val
C4,163,174,174,middle,1,0.3560326612905548,val
C4,263,274,274,late,4,0.7174813573272468,val
C4,264,275,275,late,4,0.725076974002951,val
C4,265,276,276,late,4,0.7326792734871995,val
C4,266,277,277,late,4,0.7402857025027645,val
C4,267,278,278,late,4,0.7478937147104463,val
C4,268,279,279,late,4,0.7555007720306038,val
C4,269,280,280,late,4,0.7631043467080438,val
C6,39,50,50,early,1,0.2107856511456729,val
C6,40,51,51,early,1,0.21329065440583345,val
C6,41,52,52,early,1,0.21579565769965003,val
C6,42,53,53,early,1,0.2183006610187089,val
C6,43,54,54,early,1,0.22080566425362733,val
C6,44,55,55,early,1,0.2233106675726861,val
C6,45,56,56,early,1,0.2258156708917448,val
C6,46,57,57,early,1,0.22832067412666315,val
C6,147,158,158,middle,1,0.33892662091897086,val
C6,148,159,159,middle,1,0.3402266750753522,val
C6,149,160,160,middle,1,0.3415497572826421,val
C6,150,161,161,middle,1,0.3428958675408408,val
C6,151,162,162,middle,1,0.3442650056816676,val
C6,152,163,163,middle,1,0.34565717187340295,val
C6,153,164,164,middle,1,0.3470723660319067,val
C6,154,165,165,middle,1,0.3484875601904105,val
C6,155,166,166,middle,1,0.34990275443305463,val
C6,156,167,167,middle,1,0.3513179485915584,val
C6,157,168,168,middle,1,0.3527331427500622,val
C6,158,169,169,middle,1,0.35414833690856584,val
C6,159,170,170,middle,1,0.35556353106706967,val
C6,160,171,171,middle,1,0.35697872530971375,val
C6,161,172,172,middle,1,0.3583939194682176,val
C6,261,272,272,late,3,0.8682580691869803,val
C6,262,273,273,late,3,0.8750056609293755,val
C6,263,274,274,late,3,0.8817532527559108,val
C6,264,275,275,late,3,0.8885008445824465,val
C6,265,276,276,late,3,0.895248436408982,val
C6,266,277,277,late,3,0.9019960282355175,val
C6,267,278,278,late,3,0.9087436200620531,val
