condition,run_id,split,q_true,rate_norm,fine_state
C4,259,train,0.6060858430547267,0.5321419646160828,2
C4,260,train,0.6132755353176444,0.5356454521387942,2
C4,261,train,0.6205098370414552,0.53896846488369,2
C4,262,train,0.6277863034795255,0.5421094060883649,2
C4,281,train,0.7707019229639324,0.5660379272111619,4
C4,282,train,0.778290998482515,0.5654055218924168,4
C4,283,train,0.7858690860630297,0.5645878798244215,4
C4,284,train,0.7934337154368074,0.5635862530560138,4
C4,285,train,0.8009824346714,0.5624020118235522,4
C4,286,train,0.8085128119876797,0.5610366494753669,4
C4,287,train,0.8160224369987754,0.5594917726228167,4
C4,288,train,0.823508922692366,0.557769106064754,4
C4,289,train,0.8309699065870171,0.5558704854008213,4
C4,290,train,0.8384030524666908,0.553797863187046,4
C4,291,train,0.8458060517022723,0.5515532966246258,4
C4,292,train,0.853176624903484,0.5491389574089249,4
C4,293,train,0.8605125230752216,0.5465571181870973,4
C4,294,train,0.8678115294346587,0.5438101611760037,4
C4,295,train,0.8750714602372003,0.5409005683131679,4
C4,296,train,0.8822901666761845,0.5378309249502048,4
C4,297,train,0.889465535874026,0.5346039100038211,4
C4,298,train,0.8965954922863433,0.5312223070359261,4
C4,299,train,0.903677998858296,0.5276889870179053,4
C4,300,train,0.9107110585939013,0.5240069157174007,4
C4,301,train,0.9176927152993934,0.5201791475426648,4
C4,302,train,0.924621055069945,0.5162088267736948,4
C4,303,train,0.9314942072808134,0.5120991777132871,4
C4,304,train,0.9383103458262748,0.5078535120737319,4
C4,305,train,0.945067690028176,0.5034752191278726,4
C4,306,train,0.9517645058748667,0.4989677669402242,4
C4,307,train,0.9583991068471568,0.4943346962113776,4
C4,308,train,0.9649698549920587,0.4895796215090811,4
C4,309,train,0.9714751617487429,0.4847062263438297,4
C4,310,train,0.977913488939684,0.4797182619376989,4
C4,311,train,0.984283349679214,0.4289145775096355,4
C4,312,train,0.990583309116882,0.37873865338526097,4
C4,313,train,0.9937456482321263,0.3292081813718436,4
C4,314,train,0.9968846622724016,0.29282861014313194,4
C4,315,train,0.9999999999999942,0.23393250233933066,4
C6,1,train,0.0,0.281032273158815,0
C6,2,train,0.0033178548262754776,0.30740768162801674,0
C6,3,train,0.006448195025190741,0.40651855345804894,0
C6,4,train,0.009404493707425627,0.5533384677312693,0
C6,5,train,0.015545728874198198,0.6009883001081798,0
C6,6,train,0.02116028831117613,0.6424144392546022,0
C6,7,train,0.026300326574668048,0.7108421973703525,0
C6,8,train,0.031014849148525144,0.6991775422923474,0
C6,9,train,0.03658790262851232,0.7062277660941101,0
C6,10,train,0.04228306820335317,0.7321960398466347,0
C6,11,train,0.048167236165679576,0.7771970056446064,0
C6,12,train,0.0543003305631503,0.8088891324985289,0
C6,13,train,0.06073574092286961,0.847616160767919,0
C6,14,train,0.06752073714772493,0.8602004791612321,0
C6,15,train,0.07469686804741528,0.8662754071894041,0
C6,16,train,0.08106227456612462,0.8590862176455469,0
C6,17,train,0.08742768107641992,0.8373968092107805,0
C6,18,train,0.09358816870377357,0.8001206865426573,0
C6,19,train,0.09954373743977155,0.778686289490126,0
C6,20,train,0.10529438728441383,0.7518932936145147,0
C6,21,train,0.11084011823770042,0.7251002972988531,0
C6,22,train,0.1161809303080454,0.6983073009831929,0
C6,23,train,0.1213168234786207,0.676872903930664,0
C6,24,train,0.1262477977578404,0.6607971061412682,0
C6,25,train,0.13117877203706002,0.6500799073949803,0
C6,26,train,0.13610974631627965,0.6447213081318476,0
C6,27,train,0.14104072059549935,0.6447213081318458,0
C6,28,train,0.14597169487471898,0.635658623909438,0
C6,29,train,0.1509026691539386,0.6175332556846506,0
C6,30,train,0.1554870761471252,0.5903452030174255,0
C6,31,train,0.1597249158626929,0.5540944663478223,0
C6,32,train,0.1636161882838135,0.5087810452357882,0
C6,33,train,0.16716089342731516,0.46346762434377575,0
C6,34,train,0.17035903127636987,0.4181542032317372,0
C6,35,train,0.17321060184780543,0.38190346656213403,0
C6,36,train,0.17571560513320805,0.3547154138949134,0
C6,37,train,0.17822060841861068,0.33659004567012163,0
C6,38,train,0.18072561170401338,0.32752736144771594,1
C6,58,train,0.23082567744572202,0.3275273592474541,1
C6,59,train,0.23333068068064047,0.32752735924745624,1
C6,60,train,0.2358356839155588,0.31935949697191407,1
C6,61,train,0.2383406872346176,0.30302377022056415,1
C6,62,train,0.24053334218595268,0.2785201855941871,1
C6,63,train,0.2424136488537044,0.24584873869227003,1
C6,64,train,0.2439816073220131,0.20500942731454744,1
C6,65,train,0.24523721750673852,0.16417011813708307,1
C6,66,train,0.24618047940788057,0.12366581825248181,1
C6,67,train,0.24681139302543928,0.10270122322297545,1
C6,68,train,0.24714276949335398,0.10093539845718895,1
C6,69,train,0.24790901815650443,0.11801464345883206,1
C6,70,train,0.24909710120669995,0.15357339173278223,1
C6,71,train,0.2506934927372599,0.20690011680012205,1
C6,72,train,0.25268421307229905,0.2584035661290142,1
C6,73,train,0.25505486376913605,0.30769401657661066,1
C6,74,train,0.25779066253656135,0.3436845261491193,1
C6,75,train,0.2608636681129916,0.3666705720791252,1
C6,76,train,0.26383637740100463,0.3769650862568769,1
C6,77,train,0.266706110107996,0.3748975773267906,1
C6,78,train,0.26947043466039894,0.3611482400742182,1
C6,79,train,0.2721271695499306,0.34711385041799203,1
C6,80,train,0.27467438493225976,0.33282722522676317,1
C6,81,train,0.2771104033001299,0.3183212627787694,1
C6,82,train,0.2794337993150789,0.3036288789543316,1
C6,83,train,0.2816433994708767,0.28878291922546534,1
C6,84,train,0.28373828099970083,0.2738160970486235,1
C6,85,train,0.2857177701051873,0.25876092125613587,1
C6,86,train,0.28758144027962246,0.2436496300484371,1
C6,87,train,0.28932910935902934,0.22851412938678545,1
C6,88,train,0.29096083666239364,0.21338594018704904,1
C6,89,train,0.292476919541907,0.19829612571115077,1
C6,90,train,0.29387788959664873,0.18327524976213133,1
C6,91,train,0.29516450821314444,0.16835332387792845,1
C6,92,train,0.2963377620217843,0.15355975452514423,1
C6,93,train,0.2973988580166796,0.13892329029283593,1
C6,94,train,0.29834921808653586,0.12447199548938818,1
C6,95,train,0.2991904732089655,0.11023319293577126,1
C6,96,train,0.2999244579813612,0.0962334287614049,1
C6,97,train,0.30055320388966333,0.0824984371999845,1
C6,98,train,0.3010789330819709,0.06905310758561478,1
C6,99,train,0.30150405155316723,0.05608075672875535,1
C6,100,train,0.30183114207712725,0.04391447969661587,1
C6,101,train,0.3020690494932344,0.03287334050232109,1
C6,102,train,0.3022325432192163,0.023261894648674827,1
C6,103,train,0.302336046771595,0.015369738074932813,1
C6,104,train,0.30239361269184667,0.009311768325903812,1
C6,105,train,0.302418898229824,0.005036431124060536,1
C6,106,train,0.3024251420368648,0.0023298282538281208,1
C6,107,train,0.3024251420368648,0.0008244877954570212,1
C6,108,train,0.3024251420368648,0.00016327464777326784,1
C6,109,train,0.3024251420368648,0.0,1
C6,110,train,0.3024251420368648,0.0,1
C6,111,train,0.3024251420368648,0.0,1
C6,112,train,0.3024251420368648,0.0,1
C6,113,train,0.3024251420368648,0.0,1
C6,114,train,0.3024251420368648,0.0,1
C6,115,train,0.3024251420368648,0.0,1
C6,116,train,0.3024251420368648,0.0,1
C6,117,train,0.3024251420368648,0.0,1
C6,118,train,0.3024251420368648,0.0,1
C6,119,train,0.3024251420368648,0.0,1
C6,120,train,0.3024251420368648,0.0,1
C6,121,train,0.3024251420368648,0.0,1
C6,122,train,0.3024251420368648,0.0,1
C6,123,train,0.3024251420368648,0.0,1
C6,124,train,0.3024251420368648,0.0004202737443364831,1
C6,125,train,0.3024251420368648,0.005525102131466906,1
C6,126,train,0.3024412137797824,0.015314482961138841,1
C6,127,train,0.3026364281860637,0.02978841623334213,1
C6,128,train,0.30301078517156854,0.04894690194808402,1
C6,129,train,0.3035642847362966,0.07236966856128627,1
C6,130,train,0.3042969268802481,0.09579243297423175,1
C6,131,train,0.30520871168756347,0.11879492364283492,1
C6,132,train,0.30629963907410224,0.13711286186891108,1
C6,133,train,0.3075536372969468,0.15074624765244288,1
C6,134,train,0.3088076355197915,0.15969507879318215,1
C6,135,train,0.310061633742636,0.16395935749138282,1
C6,136,train,0.3113156319654807,0.16395935749138574,1
C6,137,train,0.3125696301883253,0.16395935749137994,1
C6,138,train,0.31382362841116995,0.16395935749138427,1
C6,139,train,0.31507762663401445,0.16395935749137994,1
C6,140,train,0.3163316248568591,0.16395935749138282,1
C6,141,train,0.3175856230797036,0.16395935749137994,1
C6,142,train,0.31883962130254834,0.16395935749138427,1
C6,143,train,0.3200936195253929,0.16395935749138574,1
C6,144,train,0.32134761774823756,0.1639593574913872,1
C6,145,train,0.3226016159710823,0.16395935749138427,1
C6,146,train,0.32385561419392683,0.16395935749138574,1
C6,173,train,0.3598091136267213,0.18503561348414105,1
C6,174,train,0.36122430786936544,0.1850356134841425,1
C6,175,train,0.3626395020278692,0.1850356134841396,1
C6,176,train,0.36405469627051334,0.18503561348414105,1
C6,177,train,0.36546989042901706,0.18503561348414105,1
C6,178,train,0.36688508458752084,0.1850356134841396,1
C6,179,train,0.368300278830165,0.18503561128388135,1
C6,180,train,0.3697154729886687,0.18503561128388427,1
C6,181,train,0.37113066714717247,0.18503561128387847,1
C6,182,train,0.3725458613056763,0.1850356112838828,1
C6,183,train,0.37396105546417985,0.1850356112838799,1
C6,184,train,0.37537624970682415,0.1850356112838828,1
C6,185,train,0.37679144386532776,0.1850356112838799,1
C6,186,train,0.37820663802383164,0.1850356112838857,1
C6,187,train,0.37962183218233536,0.18503561128388135,1
C6,188,train,0.38103702634083914,0.1947915327691723,1
C6,189,train,0.38245222058348327,0.21430337573973823,1
C6,190,train,0.3842404922043516,0.24357114239585048,1
C6,191,train,0.38640184128758426,0.2825948283369896,1
C6,192,train,0.3889362679173217,0.3313744357634168,2
C6,193,train,0.39184377192528336,0.3801540453900935,2
C6,194,train,0.39512435347974995,0.4289336550167804,2
C6,195,train,0.39877801249658074,0.46795734095792096,2
C6,196,train,0.4028047489757763,0.4972251076140361,2
C6,197,train,0.40683148545497166,0.516736950584602,2
C6,198,train,0.41085822193416716,0.5264928720698944,2
C6,199,train,0.41488495841336254,0.5264928720698886,2
C6,200,train,0.4189116948925581,0.526492872069893,2
C6,201,train,0.4229384313717534,0.5264928698696304,2
C6,202,train,0.42696516785094896,0.526492869869629,2
C6,203,train,0.4309919042460039,0.5264928698696246,2
C6,204,train,0.43501864072519925,0.5264928676693708,2
C6,205,train,0.4390453772043946,0.5264928676693663,2
C6,206,train,0.44307211359944976,0.526492869869629,2
C6,207,train,0.44709885007864514,0.5264928698696304,2
C6,208,train,0.45112558655784063,0.5264928698696347,2
C6,209,train,0.455152323037036,0.5264928720698886,2
C6,210,train,0.45917905951623156,0.5264928720698886,2
C6,211,train,0.4632057959954269,0.52649287206989,2
C6,212,train,0.46723253247462226,0.52649287206989,2
C6,213,train,0.4712592689538178,0.5264928720698843,2
C6,214,train,0.4752860054330132,0.5264928698696304,2
C6,215,train,0.4793127419122085,0.5264928698696347,2
C6,216,train,0.48333947830726365,0.5264928698696246,2
C6,217,train,0.4873662147864592,0.5264928676693693,2
C6,218,train,0.49139295126565435,0.5264928676693708,2
C6,219,train,0.4954196876607095,0.5264928698696304,2
C6,220,train,0.49944642413990487,0.5400216443209606,2
C6,221,train,0.5034731606191004,0.5670791954238993,2
C6,222,train,0.5080172527216286,0.607665523178428,2
C6,223,train,0.5130787005316301,0.6617806231840329,2
C6,224,train,0.5186575039649646,0.729424497640968,2
C6,225,train,0.5247536630216317,0.7970683720979131,2
C6,226,train,0.5313671777016317,0.8647122443546,2
C6,227,train,0.5384980480049646,0.9188273421599381,3
C6,228,train,0.5461462739316305,0.9594136655139474,3
C6,229,train,0.5537944998582961,0.9864712144166309,3
C6,230,train,0.5614427257849618,0.9999999888679595,3
C6,231,train,0.5690909517116278,0.9999999910682148,3
C6,232,train,0.5767391776382933,0.9999999932684789,3
C6,233,train,0.5843874036490995,0.9999999954687371,3
C6,234,train,0.5920356296599056,0.9999999976689895,3
C6,235,train,0.5996838556707117,0.9999999998692507,3
C6,236,train,0.6073320816815179,0.9999999976689983,3
C6,237,train,0.6149803076923238,0.9999999954687342,3
C6,238,train,0.6226285336189898,0.9999999932684818,3
C6,239,train,0.6302767595456554,0.9999999910682207,3
C6,240,train,0.6379249854723213,0.9999999888679653,3
C6,241,train,0.645573211398987,0.9999999888679507,3
C6,242,train,0.6532214373256527,0.9999999888679653,3
C6,243,train,0.6608696632523182,0.9999999910682148,3
C6,244,train,0.6685178891789844,0.999999993268473,3
C6,245,train,0.6761661151897903,0.9999999954687342,3
C6,246,train,0.6838143412005964,0.9999999976690012,3
C6,247,train,0.6914625672114025,0.9999999998692449,3
C6,248,train,0.6991107932222087,0.9999999976689983,3
C6,249,train,0.7067590192330147,0.9999999954687371,3
C6,250,train,0.7144072451596807,0.999999993268476,3
C6,251,train,0.7220554710863463,0.9999999910682178,3
C6,252,train,0.729703697013012,0.9966354952417077,3
C6,253,train,0.7373519229396778,0.9899065079891897,3
C6,254,train,0.7448714868279991,0.9798130271104197,3
C6,255,train,0.752262388677976,0.9663550548056592,3
C6,256,train,0.7595246284896082,0.9495325910749052,3
C6,257,train,0.7666582063470367,0.9327101273441424,3
C6,258,train,0.7736631222502615,0.9158876636133767,3
C6,259,train,0.7805393761151413,0.9024296935088802,3
C6,260,train,0.7872869679416767,0.8923362148303686,3
C6,279,train,0.9154912118885886,0.8822427317513463,3
C6,280,train,0.9222388037151243,0.8822427295510822,3
C6,281,train,0.9289863954575196,0.882242727350824,3
C6,282,train,0.9357339871999145,0.8822427251505686,3
C6,283,train,0.9424815789423098,0.8822427229502987,3
C6,284,train,0.949229170684705,0.860519573097897,3
C6,285,train,0.9559767624271,0.8170732733930932,3
C6,286,train,0.9618936363706977,0.751903823835879,4
C6,287,train,0.9669797925154976,0.6650112244262628,4
C6,288,train,0.9712352308615,0.5563954751642536,4
C6,289,train,0.9746599514087049,0.44777972590222676,4
C6,290,train,0.9772539541571122,0.3391639766402146,4
C6,291,train,0.9790172391067218,0.25227137723059556,4
C6,292,train,0.979949806257534,0.1871019276733871,4
C6,293,train,0.9808823734083459,0.14365562796857467,4
C6,294,train,0.9818149405591582,0.12193247811617572,4
C6,295,train,0.9827475077099702,0.12193247811616992,4
C6,296,train,0.9836800748607823,0.12193247811617572,4
C6,297,train,0.9846126420115944,0.12193247811617282,4
C6,298,train,0.9855452091624065,0.12193247811617863,4
C6,299,train,0.9864777763132186,0.12193247811617282,4
C6,300,train,0.9874103434640309,0.12193247811618153,4
C6,301,train,0.9883429106148428,0.12193247811617863,4
C6,302,train,0.9892754777656552,0.12193247811617863,4
C6,303,train,0.9902080449164672,0.12193247811617282,4
C6,304,train,0.9911406120672793,0.12193247811617863,4
C6,305,train,0.9920731792180913,0.12193247811616702,4
C6,306,train,0.9930057463689035,0.12193247811616992,4
C6,307,train,0.9939383135197154,0.12193247811616992,4
C6,308,train,0.9948708806705275,0.12193247811617572,4
C6,309,train,0.9958034478213397,0.12193247811616992,4
C6,310,train,0.9967360149721519,0.12193247811617863,4
C6,311,train,0.9976685821229638,0.1097392303045564,4
C6,312,train,0.9986011492737761,0.0975459824929429,4
C6,313,train,0.999067432849182,0.08535273468131778,4
C6,314,train,0.9995337164245882,0.07620779882260983,4
C6,315,train,0.9999999999999941,0.06096623905808206,4
C4,39,val,0.17801114340113194,0.15764153105775075,1
C4,40,val,0.18031956955318446,0.1668176397386599,1
C4,41,val,0.18261169613614156,0.1710795857066181,1
C4,42,val,0.18489396826498164,0.17052238568076244,1
C4,43,val,0.1871721698192319,0.1701721610253688,1
C4,44,val,0.18945145615907838,0.17020851156140449,1
C4,45,val,0.19173638580903088,0.17058688380152545,1
C4,46,val,0.19403095114218202,0.17126501561857438,1
C4,47,val,0.19633860818895313,0.17220286471753113,1
C4,48,val,0.19866230547121108,0.17336254006213728,1
C4,49,val,0.2010045119195758,0.1747082336708601,1
C4,50,val,0.20336724395651115,0.17620615438263473,1
C4,51,val,0.20575209160478883,0.17782446273064692,1
C4,52,val,0.20816024385259113,0.1795332075396428,1
C4,53,val,0.21059251311832294,0.18130426252327048,1
C4,54,val,0.2130493589142454,0.18311126682098694,1
C4,55,val,0.21553091067589508,0.18492956368830163,1
C4,56,val,0.21803698988118095,0.18673614312657114,1
C4,57,val,0.22056713130222774,0.1885095837741714,1
C4,149,val,0.35403698892647445,0.032795432462289206,1
C4,150,val,0.3544253031434691,0.02906892832417551,1
C4,151,val,0.35476528353262277,0.02547131405883829,1
C4,152,val,0.3550587233018387,0.022007148133601686,1
C4,153,val,0.3553074742358073,0.018680795606881868,1
C4,154,val,0.3555134440942446,0.015496427389483555,1
C4,155,val,0.3556785939853536,0.012484231031668118,1
C4,156,val,0.35580493574754307,0.009707927694482171,1
C4,157,val,0.355896287865427,0.007226217170595815,1
C4,158,val,0.3559587771636488,0.005092708941583942,1
C4,159,val,0.3559982495592774,0.003355858898384529,1
C4,160,val,0.3560202628099148,0.002032699829827182,1
C4,161,val,0.35603007965000366,0.0011012721287005321,1
C4,162,val,0.3560326612905548,0.0005129204626638317,1
C4,163,val,0.3560326612905548,0.00018480425686618306,1
C4,164,val,0.3560326612905548,3.8480373313248476e-05,1
C4,165,val,0.3560326612905548,0.0,1
C4,166,val,0.3560326612905548,0.0,1
C4,167,val,0.3560326612905548,0.0,1
C4,168,val,0.3560326612905548,0.0,1
C4,169,val,0.3560326612905548,0.0,1
C4,170,val,0.3560326612905548,0.0,1
C4,171,val,0.3560326612905548,0.0,1
C4,172,val,0.3560326612905548,0.0,1
C4,173,val,0.3560326612905548,0.0,1
C4,174,val,0.3560326612905548,0.0,1
C4,263,val,0.635102470144878,0.5450668131824844,2
C4,264,val,0.6424558547098894,0.5478393540944115,2
C4,265,val,0.6498439588233934,0.5504258272512083,2
C4,266,val,0.6572642697625927,0.5528251677342403,2
C4,267,val,0.6647142621675655,0.5550364398924411,2
C4,268,val,0.6721914001061564,0.5570588422668195,2
C4,269,val,0.6796931384780992,0.5588917038970737,2
C4,270,val,0.687216925162504,0.5605344892460922,2
C4,271,val,0.694760202421981,0.5619867932754461,2
C4,272,val,0.7023204089675308,0.5632483451387805,2
C4,273,val,0.7098949816930508,0.564318999563966,2
C4,274,val,0.7174813573272468,0.5651987491642758,4
C4,275,val,0.725076974002951,0.5658877133583334,4
C4,276,val,0.7326792734871995,0.5663861420634582,4
C4,277,val,0.7402857025027645,0.5666944107711998,4
C4,278,val,0.7478937147104463,0.5668130279340303,4
C4,279,val,0.7555007720306038,0.566742626347544,4
C4,280,val,0.7631043467080438,0.5664839656126556,4
C6,39,val,0.183230614989416,0.32752736144771377,1
C6,40,val,0.18573561827481863,0.3275273614477116,1
C6,41,val,0.18824062156022117,0.32752736122768766,1
C6,42,val,0.1907456248456237,0.32752736122768766,1
C6,43,val,0.19325062812261246,0.3275273610076608,1
C6,44,val,0.19575563140801508,0.327527361007663,1
C6,45,val,0.19826063468500363,0.32752736166774205,1
C6,46,val,0.20076563797040625,0.32752736122768694,1
C6,47,val,0.20327064128105096,0.3275273612276891,1
C6,48,val,0.2057756445412115,0.3275273623278175,1
C6,49,val,0.2082806478266142,0.3275273616677406,1
C6,50,val,0.2107856511456729,0.32752736122768766,1
C6,51,val,0.21329065440583345,0.3275273627678704,1
C6,52,val,0.21579565769965003,0.32752736144771377,1
C6,53,val,0.2183006610187089,0.32752736144771594,1
C6,54,val,0.22080566425362733,0.32752736298789437,1
C6,55,val,0.2233106675726861,0.32752736144771377,1
C6,56,val,0.2258156708917448,0.32752736144771377,1
C6,57,val,0.22832067412666315,0.3275273614477145,1
C6,147,val,0.32510961241677144,0.16395935749138574,1
C6,148,val,0.32636361063961605,0.16395935749137994,1
C6,149,val,0.3276176088624607,0.16395935749138282,1
C6,150,val,0.3288716070853052,0.16395935749137994,1
C6,151,val,0.3301256053081499,0.16395935749138427,1
C6,152,val,0.3313796035309944,0.16395935749137847,1
C6,153,val,0.33263360175383916,0.16395935749138282,1
C6,154,val,0.3338875999766836,0.16395935749137994,1
C6,155,val,0.33514159819952827,0.16395935749138574,1
C6,156,val,0.3363955964223728,0.16456153767991544,1
C6,157,val,0.33764959464521754,0.16576589365647287,1
C6,158,val,0.33892662091897086,0.1675724298215542,1
C6,159,val,0.3402266750753522,0.1699811461751754,1
C6,160,val,0.3415497572826421,0.17299203831681415,1
C6,161,val,0.3428958675408408,0.17600293045845003,1
C6,162,val,0.3442650056816676,0.17901382480034558,1
C6,163,val,0.34565717187340295,0.18142253895371144,1
C6,164,val,0.3470723660319067,0.18322907511879857,1
C6,165,val,0.3484875601904105,0.18443343329560555,1
C6,166,val,0.34990275443305463,0.18503561128388427,1
C6,167,val,0.3513179485915584,0.18503561128388135,1
C6,168,val,0.3527331427500622,0.1850356112838828,1
C6,169,val,0.35414833690856584,0.18503561128388135,1
C6,170,val,0.35556353106706967,0.1850356112838828,1
C6,171,val,0.35697872530971375,0.18503561128388135,1
C6,172,val,0.3583939194682176,0.1850356134841425,1
C6,261,val,0.7940345597682124,0.8856072275778534,3
C6,262,val,0.8007821515947479,0.8822427339515928,3
C6,263,val,0.8075297434212836,0.8822427317513405,3
C6,264,val,0.8142773352478189,0.8822427295510793,3
C6,265,val,0.8210249269902141,0.8822427273508269,3
C6,266,val,0.8277725187326093,0.882242725150557,3
C6,267,val,0.8345201104750046,0.8822427229503075,3
C6,268,val,0.8412677022173995,0.8822427229503075,3
C6,269,val,0.8480152939597948,0.8822427229503046,3
C6,270,val,0.8547628857021901,0.8822427229503017,3
C6,271,val,0.8615104774445851,0.8822427229503075,3
C6,272,val,0.8682580691869803,0.882242725150557,3
C6,273,val,0.8750056609293755,0.8822427273508182,3
C6,274,val,0.8817532527559108,0.8822427295510793,3
C6,275,val,0.8885008445824465,0.8822427317513347,3
C6,276,val,0.895248436408982,0.8822427339515958,3
C6,277,val,0.9019960282355175,0.8822427339516016,3
C6,278,val,0.9087436200620531,0.8822427339516016,3
