method,output,run_id,q_true,q_pred,q_pred_norm,true_stage,pred_stage,prob_early,prob_middle,prob_late,max_prob
A1,raw,239,0.6302767595456554,0.7210478,0.9826474543213279,late,late,0.008072579,0.006158252,0.9857692,0.9857692
A1,raw,240,0.6379249854723213,0.7175316,0.9742886597317002,late,late,0.008447631,0.006592201,0.98496014,0.98496014
A1,raw,241,0.645573211398987,0.72130144,0.9832504133850083,late,late,0.008089397,0.006098809,0.9858118,0.9858118
A1,raw,242,0.6532214373256527,0.7201746,0.9805716624335903,late,late,0.008198954,0.006192828,0.9856082,0.9856082
A1,raw,243,0.6608696632523182,0.72146606,0.9836417519793274,late,late,0.008078476,0.0060200365,0.9859015,0.9859015
A1,raw,244,0.6685178891789844,0.71906686,0.9779383164581866,late,late,0.008228413,0.006297513,0.9854741,0.9854741
A1,raw,245,0.6761661151897903,0.72204554,0.9850193056704705,late,late,0.008030722,0.0059505515,0.98601866,0.98601866
A1,raw,246,0.6838143412005964,0.71653426,0.9719177592721074,late,late,0.008661121,0.0064042225,0.9849347,0.9849347
A1,raw,247,0.6914625672114025,0.7225299,0.9861707378266139,late,late,0.008024071,0.0059070117,0.98606884,0.98606884
A1,raw,248,0.6991107932222087,0.7220476,0.9850242027516533,late,late,0.008148918,0.005887329,0.9859637,0.9859637
A1,raw,249,0.7067590192330147,0.72345483,0.9883695035054106,late,late,0.007977657,0.0057732505,0.986249,0.986249
A1,raw,250,0.7144072451596807,0.7191023,0.9780225652723201,late,late,0.008359016,0.0062377974,0.9854032,0.9854032
A1,raw,251,0.7220554710863463,0.72331786,0.9880438951512381,late,late,0.007992028,0.005742981,0.9862649,0.9862649
A1,raw,252,0.729703697013012,0.7223205,0.9856729471471681,late,late,0.008111293,0.0058343387,0.98605436,0.98605436
A1,raw,253,0.7373519229396778,0.7235841,0.9886768072357447,late,late,0.0079718875,0.005692212,0.986336,0.986336
A1,raw,254,0.7448714868279991,0.72088385,0.9822577084670052,late,late,0.008140867,0.005980517,0.9858786,0.9858786
A1,raw,255,0.752262388677976,0.7240962,0.9898941835821836,late,late,0.007956093,0.0056535346,0.98639035,0.98639035
A1,raw,256,0.7595246284896082,0.7234667,0.9883977211528081,late,late,0.007978831,0.0057223975,0.98629874,0.98629874
A1,raw,257,0.7666582063470367,0.7244208,0.9906658304520413,late,late,0.007877604,0.00560675,0.98651564,0.98651564
A1,raw,258,0.7736631222502615,0.7258857,0.9941482257066757,late,late,0.007825863,0.0054268534,0.98674726,0.98674726
A1,raw,259,0.7805393761151413,0.72600853,0.9944402201152543,late,late,0.0077952594,0.0054242173,0.9867806,0.9867806
A1,raw,260,0.7872869679416767,0.726561,0.995753564989531,late,late,0.007790702,0.005382753,0.9868264,0.9868264
A1,raw,261,0.7940345597682124,0.7272123,0.997301850899384,late,late,0.007733906,0.0053345454,0.9869315,0.9869315
A1,raw,262,0.8007821515947479,0.72713685,0.9971224893580074,late,late,0.00774525,0.0053312723,0.9869234,0.9869234
A1,raw,263,0.8075297434212836,0.7276809,0.9984158180072558,late,late,0.0077006253,0.005308473,0.98699087,0.98699087
A1,raw,264,0.8142773352478189,0.72762245,0.9982768692717564,late,late,0.0077263606,0.005308298,0.9869654,0.9869654
A1,raw,265,0.8210249269902141,0.7283473,0.9999999999976228,late,late,0.007706043,0.0052528,0.9870411,0.9870411
A1,raw,266,0.8277725187326093,0.7279494,0.9990541026177202,late,late,0.0077633476,0.0052559804,0.9869806,0.9869806
A1,raw,267,0.8345201104750046,0.7278298,0.9987697866422582,late,late,0.007783014,0.0052373763,0.9869796,0.9869796
A1,raw,268,0.8412677022173995,0.72427356,0.9903158080086715,late,late,0.00810143,0.0053539416,0.98654455,0.98654455
A1,raw,269,0.8480152939597948,0.7273109,0.9975362451734687,late,late,0.007818367,0.0053075133,0.98687404,0.98687404
A1,raw,270,0.8547628857021901,0.72569853,0.9937032807139732,late,late,0.007976524,0.0053777755,0.98664564,0.98664564
A1,raw,271,0.8615104774445851,0.72657275,0.9957814973700634,late,late,0.007877869,0.0053956215,0.9867265,0.9867265
A1,raw,272,0.8682580691869803,0.7240074,0.9896830861020748,late,late,0.008067227,0.005559649,0.98637307,0.98637307
A1,raw,273,0.8750056609293755,0.72571313,0.9937379881825498,late,late,0.007921488,0.005453629,0.98662484,0.98662484
A1,raw,274,0.8817532527559108,0.72425324,0.9902675028195296,late,late,0.008070961,0.0055713607,0.9863577,0.9863577
A1,raw,275,0.8885008445824465,0.724621,0.9911417506718363,late,late,0.008011322,0.0055854213,0.9864032,0.9864032
A1,raw,276,0.895248436408982,0.7225512,0.9862213726951536,late,late,0.008194165,0.0057700756,0.9860358,0.9860358
A1,raw,277,0.9019960282355175,0.7235713,0.9886463787701436,late,late,0.008161321,0.0056852126,0.9861535,0.9861535
A1,raw,278,0.9087436200620531,0.7217406,0.9842943950219973,late,late,0.00837928,0.0058478946,0.9857728,0.9857728
A1,raw,279,0.9154912118885886,0.71384376,0.9655218384361502,late,late,0.009327131,0.0062854644,0.9843873,0.9843873
A1,raw,280,0.9222388037151243,0.72123325,0.9830883104889654,late,late,0.0084556565,0.0060183005,0.98552597,0.98552597
A1,raw,281,0.9289863954575196,0.71787614,0.9751077084456271,late,late,0.008918118,0.0062263953,0.9848555,0.9848555
A1,raw,282,0.9357339871999145,0.7196655,0.9793614177587766,late,late,0.008703878,0.006217926,0.9850782,0.9850782
A1,raw,283,0.9424815789423098,0.71418285,0.966327931279958,late,late,0.009276804,0.006830316,0.9838929,0.9838929
A1,raw,284,0.949229170684705,0.7173168,0.9737780320433285,late,late,0.008839613,0.006405587,0.9847548,0.9847548
A1,raw,285,0.9559767624271,0.71529436,0.9689702393893707,late,late,0.009141761,0.006691228,0.98416704,0.98416704
A1,raw,286,0.9618936363706977,0.71626395,0.9712751718864291,late,late,0.009026809,0.006557171,0.98441607,0.98441607
A1,raw,287,0.9669797925154976,0.71266985,0.9627311915569312,late,late,0.009460002,0.0069858,0.98355424,0.98355424
A1,raw,288,0.9712352308615,0.7173682,0.9739002213505087,late,late,0.0089873895,0.0063966447,0.984616,0.984616
A1,raw,289,0.9746599514087049,0.71797204,0.9753356842152494,late,late,0.008851104,0.0062943706,0.9848546,0.9848546
A1,raw,290,0.9772539541571122,0.72005737,0.9802929804787124,late,late,0.008613287,0.0060339556,0.9853527,0.9853527
A1,raw,291,0.9790172391067218,0.72091377,0.9823288350053482,late,late,0.008467221,0.0059254398,0.9856074,0.9856074
A1,raw,292,0.979949806257534,0.7223503,0.9857437884186461,late,late,0.008359329,0.0057490747,0.9858915,0.9858915
A1,raw,293,0.9808823734083459,0.72351897,0.9885219786447595,late,late,0.008180314,0.0056202984,0.9861994,0.9861994
A1,raw,294,0.9818149405591582,0.7246454,0.9911997549343888,late,late,0.008093403,0.005507803,0.9863987,0.9863987
A1,raw,295,0.9827475077099702,0.7262426,0.994996656907699,late,late,0.007949583,0.0053771255,0.98667324,0.98667324
A1,raw,296,0.9836800748607823,0.72641045,0.9953956739351347,late,late,0.007960792,0.005308675,0.9867306,0.9867306
A1,raw,297,0.9846126420115944,0.7266068,0.9958624418430106,late,late,0.0079293875,0.005259789,0.98681074,0.98681074
A1,raw,298,0.9855452091624065,0.72630125,0.9951360810879737,late,late,0.007959984,0.005234019,0.98680604,0.98680604
A1,raw,299,0.9864777763132186,0.72520447,0.9925287894862411,late,late,0.008068016,0.0052347276,0.98669726,0.98669726
A1,raw,300,0.9874103434640309,0.72427064,0.9903088665149562,late,late,0.008181422,0.0052865767,0.98653203,0.98653203
A1,raw,301,0.9883429106148428,0.7245731,0.991027881648219,late,late,0.008129176,0.0052876323,0.9865832,0.9865832
A1,raw,302,0.9892754777656552,0.72329277,0.9879842506042119,late,late,0.008252496,0.00533281,0.98641473,0.98641473
A1,raw,303,0.9902080449164672,0.7232041,0.9877734621632067,late,late,0.008263094,0.0053533185,0.98638356,0.98638356
A1,raw,304,0.9911406120672793,0.7223003,0.985624927224891,late,late,0.008341948,0.005420981,0.98623705,0.98623705
A1,raw,305,0.9920731792180913,0.72282696,0.9868769159509514,late,late,0.008292803,0.0054006027,0.98630655,0.98630655
A1,raw,306,0.9930057463689035,0.7219857,0.9848770525937843,late,late,0.00837608,0.0054608947,0.98616296,0.98616296
A1,raw,307,0.9939383135197154,0.7219835,0.9848718227012593,late,late,0.00837964,0.0054685506,0.98615175,0.98615175
A1,raw,308,0.9948708806705275,0.7212323,0.983086052126284,late,late,0.008445738,0.0055108857,0.98604333,0.98604333
A1,raw,309,0.9958034478213397,0.7216712,0.9841294156850653,late,late,0.008417033,0.005463949,0.98611903,0.98611903
A1,raw,310,0.9967360149721519,0.72109437,0.9827581616371913,late,late,0.008477991,0.0054872716,0.98603463,0.98603463
A1,raw,311,0.9976685821229638,0.719422,0.9787825637451898,late,late,0.0086733885,0.0055534043,0.98577315,0.98577315
A1,raw,312,0.9986011492737761,0.7207617,0.9819673305706615,late,late,0.008536949,0.0054727625,0.9859903,0.9859903
A1,raw,313,0.999067432849182,0.7187479,0.9771800771309846,late,late,0.0087518245,0.0055671385,0.98568106,0.98568106
A1,raw,314,0.9995337164245882,0.7188635,0.9774548842109462,late,late,0.008746897,0.005562364,0.9856908,0.9856908
A1,raw,315,0.9999999999999941,0.716803,0.9725566144163019,late,late,0.008987924,0.0057119825,0.9853001,0.9853001
A4,mix,12,0.0543003305631503,0.30841658,0.0017306665255505335,early,early,0.816657853746178,0.1591928947534465,0.0241492514993753,0.816657853746178
A4,mix,13,0.06073574092286961,0.3110891,0.008083844876233698,early,early,0.812408666124394,0.1631072302124878,0.0244841036621182,0.812408666124394
A4,mix,14,0.06752073714772493,0.31120992,0.00837106106482324,early,early,0.8120488970899116,0.1637644299829152,0.024186672926173,0.8120488970899116
A4,mix,15,0.07469686804741528,0.31091222,0.007663361517205975,early,early,0.8107508574729707,0.1651143843499992,0.02413475817603,0.8107508574729707
A4,mix,16,0.08106227456612462,0.31094438,0.0077398130370292095,early,early,0.8095872092521448,0.1664567911285853,0.0239559996182699,0.8095872092521448
A4,mix,17,0.08742768107641992,0.31115308,0.008235939659762662,early,early,0.8067526378427532,0.1692174199085392,0.0240299422477075,0.8067526378427532
A4,mix,18,0.09358816870377357,0.31056365,0.00683473259106227,early,early,0.8060232500611877,0.170161637671374,0.0238151122664381,0.8060232500611877
A4,mix,19,0.09954373743977155,0.3120317,0.010324616100903308,early,early,0.8016201154237744,0.1743564390497311,0.0240234455254945,0.8016201154237744
A4,mix,20,0.10529438728441383,0.31146237,0.008971191232092354,early,early,0.801225975403232,0.1747610636163604,0.0240129609794074,0.801225975403232
A4,mix,21,0.11084011823770042,0.30944452,0.00417431003572118,early,early,0.8079531770847072,0.1679595953973687,0.0240872275169242,0.8079531770847072
A4,mix,22,0.1161809303080454,0.30778018,0.00021780125143672674,early,early,0.8118209663680331,0.164316536497835,0.0238624971331318,0.8118209663680331
A4,mix,23,0.1213168234786207,0.30768856,0.0,early,early,0.8133493555314577,0.1625895166535256,0.0240611278140166,0.8133493555314577
A4,mix,24,0.1262477977578404,0.3082663,0.0013734173216004494,early,early,0.813666524109318,0.162025337681112,0.0243081382085699,0.813666524109318
A4,mix,25,0.13117877203706002,0.30879354,0.002626784837508311,early,early,0.8141271279049448,0.1614466801769209,0.0244261919171343,0.8141271279049448
A4,mix,26,0.13610974631627965,0.30929556,0.003820198767286292,early,early,0.8145244552404387,0.1607821499690055,0.0246933947895557,0.8145244552404387
A4,mix,27,0.14104072059549935,0.30984277,0.005121039443979861,early,early,0.8142640738332845,0.1606980824699084,0.0250378436958072,0.8142640738332845
A4,mix,28,0.14597169487471898,0.31028926,0.0061824461319734585,early,early,0.8140166869849427,0.1605966508236363,0.0253866621904209,0.8140166869849427
A4,mix,29,0.1509026691539386,0.31039134,0.006425113145143711,early,early,0.8140167462631542,0.1602656018074132,0.0257176519284322,0.8140167462631542
A4,mix,30,0.1554870761471252,0.31010622,0.005747319073875039,early,early,0.8144418661051431,0.159783372915337,0.0257747609785198,0.8144418661051431
A4,mix,31,0.1597249158626929,0.31003374,0.005575017887407801,early,early,0.8149505543205965,0.1595907771312223,0.0254586685471811,0.8149505543205965
A4,mix,32,0.1636161882838135,0.3103569,0.006343241554885197,early,early,0.8147855094059525,0.1597295928222949,0.0254848977707525,0.8147855094059525
A4,mix,33,0.16716089342731516,0.3106518,0.0070442848756522534,early,early,0.8143725556798238,0.1596179406609642,0.0260095036582119,0.8143725556798238
A4,mix,34,0.17035903127636987,0.3106452,0.007028595198076668,early,early,0.814651313981487,0.1594678010845626,0.0258808849329502,0.814651313981487
A4,mix,35,0.17321060184780543,0.31085083,0.0075174237435135785,early,early,0.8144327814530554,0.1595032484156595,0.026063970130285,0.8144327814530554
A4,mix,36,0.17571560513320805,0.3107693,0.0073236086809766576,early,early,0.8145815202054933,0.1593719083875677,0.0260465714059389,0.8145815202054933
A4,mix,37,0.17822060841861068,0.31063253,0.006998475771579165,early,early,0.8148225902369319,0.1591177014468475,0.0260597083152204,0.8148225902369319
A4,mix,38,0.18072561170401338,0.31032658,0.006271164126992221,early,early,0.8152431473101797,0.1587732182242168,0.0259836344646035,0.8152431473101797
A4,mix,39,0.183230614989416,0.31011748,0.005774086614708699,early,early,0.8154142965235878,0.158646409148505,0.0259392943269071,0.8154142965235878
A4,mix,40,0.18573561827481863,0.31012213,0.0057851407057279034,early,early,0.8153726362604518,0.1587136831657677,0.0259136805727806,0.8153726362604518
A4,mix,41,0.18824062156022117,0.31012973,0.005803207607178658,early,early,0.8153987299785826,0.1587447350660507,0.0258565349543665,0.8153987299785826
A4,mix,42,0.1907456248456237,0.30962062,0.004592939160126377,early,early,0.8159029197108074,0.1583334062572621,0.0257636740309305,0.8159029197108074
A4,mix,43,0.19325062812261246,0.30968666,0.004749931024837979,early,early,0.8158805581721196,0.1582768381673846,0.0258426036594957,0.8158805581721196
A4,mix,44,0.19575563140801508,0.30943763,0.0041579309632217825,early,early,0.8161631892941407,0.1580176329681789,0.0258191777366803,0.8161631892941407
A4,mix,45,0.19826063468500363,0.309207,0.0036096718209073704,early,early,0.8165780748930528,0.1577419330042457,0.0256799921017013,0.8165780748930528
A4,mix,46,0.20076563797040625,0.3092773,0.0037767906593268465,early,early,0.8164679220402189,0.1578519482543124,0.0256801297044687,0.8164679220402189
A4,mix,47,0.20327064128105096,0.3092726,0.0037656177071139496,early,early,0.8164507891951696,0.1578693704319342,0.0256798403718961,0.8164507891951696
A4,mix,48,0.2057756445412115,0.30921546,0.0036297831348906903,early,early,0.8164293623250385,0.1578729770218774,0.0256976606520841,0.8164293623250385
A4,mix,49,0.2082806478266142,0.30946785,0.004229770668727242,early,early,0.8161572423462358,0.1580991971081129,0.0257435605446512,0.8161572423462358
A4,mix,50,0.2107856511456729,0.30960348,0.004552193542907095,early,early,0.81596175432766,0.158294865201062,0.0257433804702778,0.81596175432766
A4,mix,51,0.21329065440583345,0.309708,0.004800660982332574,early,early,0.8156406192756465,0.1584631363267805,0.0258962443965729,0.8156406192756465
A4,mix,52,0.21579565769965003,0.30985945,0.005160691538216513,early,early,0.8154606243515201,0.1586092418788839,0.0259301337685959,0.8154606243515201
A4,mix,53,0.2183006610187089,0.31034297,0.006310126826305061,early,early,0.8147796704995985,0.1590327098536054,0.0261876196457958,0.8147796704995985
A4,mix,54,0.22080566425362733,0.31057817,0.006869249881728637,early,early,0.814428806277369,0.1592532231400644,0.0263179705815664,0.814428806277369
A4,mix,55,0.2233106675726861,0.31067303,0.007094753338520726,early,early,0.8140507733248145,0.159480001960747,0.0264692247134384,0.8140507733248145
A4,mix,56,0.2258156708917448,0.31107557,0.008051681037203629,early,early,0.8136280370124688,0.1598641726678608,0.0265077903186703,0.8136280370124688
A4,mix,57,0.22832067412666315,0.31170356,0.009544553858527809,early,early,0.8127647494940254,0.1605805664724543,0.0266546840325201,0.8127647494940254
A4,mix,58,0.23082567744572202,0.31208268,0.010445806974055871,early,early,0.8125129783345612,0.1607580305551392,0.0267289911092995,0.8125129783345612
A4,mix,59,0.23333068068064047,0.3124793,0.011388661507398198,early,early,0.8115451177592645,0.1614361341506363,0.0270187480890991,0.8115451177592645
A4,mix,60,0.2358356839155588,0.31273922,0.012006549537014202,early,early,0.8113852703686237,0.161880611837201,0.026734117793175,0.8113852703686237
A4,mix,61,0.2383406872346176,0.3130735,0.012801207933982789,early,early,0.8105850601886254,0.1624421724889755,0.026972767321399,0.8105850601886254
A4,mix,62,0.24053334218595268,0.3128292,0.012220452141295706,early,early,0.810892226532787,0.1624600705097743,0.0266477029564386,0.810892226532787
A4,mix,63,0.2424136488537044,0.31355837,0.013953852474302617,early,early,0.8095034662508258,0.1634265967151915,0.0270699370329825,0.8095034662508258
A4,mix,64,0.2439816073220131,0.3137321,0.01436684757812389,early,early,0.809266890852073,0.1637705313501153,0.0269625777968116,0.809266890852073
A4,mix,65,0.24523721750673852,0.31490836,0.017163080933449367,early,early,0.8061822059740953,0.165422664811799,0.0283951292131057,0.8061822059740953
A4,mix,66,0.24618047940788057,0.31548768,0.01854025426877248,early,early,0.805356893048649,0.1662626509558283,0.0283804559945225,0.805356893048649
A4,mix,67,0.24681139302543928,0.31680593,0.02167402964212354,early,early,0.8024505861979172,0.1686445048739317,0.0289049089271507,0.8024505861979172
A4,mix,68,0.24714276949335398,0.3171714,0.022542833651756407,early,early,0.8003687512773422,0.1705390489753494,0.0290921997463083,0.8003687512773422
A4,mix,69,0.24790901815650443,0.3198522,0.028915695416125337,early,early,0.7951432326194033,0.1749710197682629,0.0298857476113338,0.7951432326194033
A4,mix,70,0.24909710120669995,0.3223141,0.03476818287423488,early,early,0.7888422474323395,0.1806038050569421,0.0305539475097182,0.7888422474323395
A4,mix,71,0.2506934927372599,0.32480612,0.04069227231546237,early,early,0.781523469727869,0.1872745784203268,0.0312019518508041,0.781523469727869
A4,mix,72,0.25268421307229905,0.3268025,0.04543811451523522,early,early,0.7753410522116426,0.1933180489071473,0.03134089888021,0.7753410522116426
A4,mix,73,0.25505486376913605,0.33228207,0.05846427914451872,early,early,0.760408072570951,0.2067300855701381,0.0328618418579107,0.760408072570951
A4,mix,74,0.25779066253656135,0.33443183,0.0635747399422544,early,early,0.7510628348709266,0.2155566381559788,0.0333805269720944,0.7510628348709266
A4,mix,75,0.2608636681129916,0.33585265,0.06695234716847444,early,early,0.7379081095155294,0.227829814620287,0.0342620758631836,0.7379081095155294
A4,mix,76,0.26383637740100463,0.3345486,0.06385232837414984,early,early,0.7461613717351594,0.220050601368753,0.0337880268950875,0.7461613717351594
A4,mix,77,0.266706110107996,0.3347901,0.06442642793998658,early,early,0.7348175766663471,0.2310018555569221,0.0341805677757308,0.7348175766663471
A4,mix,78,0.26947043466039894,0.33362174,0.06164897465327441,early,early,0.7483805825525611,0.2188940372973742,0.0327253801490647,0.7483805825525611
A4,mix,79,0.2721271695499306,0.33459008,0.06395093562048909,early,early,0.7450165780176248,0.2223966863132219,0.0325867356681533,0.7450165780176248
A4,mix,80,0.27467438493225976,0.33159715,0.05683607096798505,early,early,0.7578233422326355,0.2109952992253222,0.0311813585410422,0.7578233422326355
A4,mix,81,0.2771104033001299,0.33138466,0.056330934666764955,early,early,0.7558190169125462,0.2127049080883931,0.0314760749980606,0.7558190169125462
A4,mix,82,0.2794337993150789,0.3300119,0.05306757681998229,early,early,0.7624399202424937,0.2068557372235182,0.0307043425329881,0.7624399202424937
A4,mix,83,0.2816433994708767,0.33040875,0.054010978114815734,early,early,0.7596868595985307,0.2095638521261028,0.0307492882743665,0.7596868595985307
A4,mix,84,0.28373828099970083,0.33058292,0.05442501919714203,early,early,0.7616443679939783,0.2080413073032516,0.03031432470177,0.7616443679939783
A4,mix,85,0.2857177701051873,0.3312505,0.05601200631168151,early,early,0.758163033726541,0.2113345967584747,0.0305023695139842,0.758163033726541
A4,mix,86,0.28758144027962246,0.33099213,0.05539780297907182,early,early,0.7540776521459976,0.2153374029533861,0.0305849448996162,0.7540776521459976
A4,mix,87,0.28932910935902934,0.3272775,0.04656729585590788,early,early,0.7695079925273738,0.2007094282279788,0.0297825792436474,0.7695079925273738
A4,mix,88,0.29096083666239364,0.33134857,0.05624514065711261,early,early,0.7479150629641699,0.2205786891568549,0.0315062478779749,0.7479150629641699
A4,mix,89,0.292476919541907,0.33018684,0.05348344836469224,early,early,0.7568923346778532,0.2127183367360332,0.0303893285851137,0.7568923346778532
A4,mix,90,0.29387788959664873,0.33249724,0.05897578640572415,early,early,0.7307200658300771,0.23645581717408,0.0328241169948428,0.7307200658300771
A4,mix,91,0.29516450821314444,0.3338606,0.062216798348080894,early,early,0.7478252408765468,0.2207804847952743,0.0313942743271789,0.7478252408765468
A4,mix,92,0.2963377620217843,0.3340861,0.06275286233191599,early,early,0.7217189211873744,0.2444282926916466,0.033852786119979,0.7217189211873744
A4,mix,93,0.2973988580166796,0.33365762,0.06173426944591298,early,early,0.7359027423152983,0.2317367117381166,0.032360545945585,0.7359027423152983
A4,mix,94,0.29834921808653586,0.3331414,0.060507098937108664,early,early,0.6976576014097934,0.2668622428753357,0.0354801557138709,0.6976576014097934
A4,mix,95,0.2991904732089655,0.33512202,0.06521547608860999,early,early,0.7052404515016102,0.2597947141686539,0.0349648343287359,0.7052404515016102
A4,mix,96,0.2999244579813612,0.33714688,0.07002902162434554,middle,early,0.6489150378183948,0.3118421615449481,0.0392428006356571,0.6489150378183948
A4,mix,97,0.30055320388966333,0.34078965,0.07868870143984483,middle,early,0.5870205553427025,0.3698588512251147,0.0431205934311828,0.5870205553427025
A4,mix,98,0.3010789330819709,0.34062564,0.07829881295208964,middle,early,0.545682168173413,0.4095889927940737,0.0447288390315133,0.545682168173413
A4,mix,99,0.30150405155316723,0.3494098,0.09918072782679094,middle,middle,0.3686251781036831,0.5836447565480966,0.0477300653472202,0.5836447565480966
A4,mix,100,0.30183114207712725,0.35281166,0.10726771063853982,middle,middle,0.3265727949177621,0.6255370306842494,0.0478901743969883,0.6255370306842494
A4,mix,101,0.3020690494932344,0.3589523,0.12186538665493586,middle,middle,0.2753472051547186,0.6762448853668322,0.0484079094774492,0.6762448853668322
A4,mix,102,0.3022325432192163,0.3646732,0.13546524672199728,middle,middle,0.2404401568098307,0.7107889160220856,0.0487709271670836,0.7107889160220856
A4,mix,103,0.302336046771595,0.37777534,0.16661196674490444,middle,middle,0.1910918034401703,0.7590356552765163,0.0498725412823133,0.7590356552765163
A4,mix,104,0.30239361269184667,0.3847643,0.18322628931902563,middle,middle,0.1728678532280414,0.7756040005420645,0.0515281462288941,0.7756040005420645
A4,mix,105,0.302418898229824,0.38883728,0.1929086746178318,middle,middle,0.1672155317997685,0.777349663146111,0.0554348050531202,0.777349663146111
A4,mix,106,0.3024251420368648,0.3938136,0.204738501331971,middle,middle,0.1658656639169847,0.7748972753173559,0.0592370607646595,0.7748972753173559
A4,mix,107,0.3024251420368648,0.39726377,0.212940327829126,middle,middle,0.1618825612149949,0.7763883104528151,0.06172912833119,0.7763883104528151
A4,mix,108,0.3024251420368648,0.38097987,0.17422985196937965,middle,middle,0.2379235536383268,0.6934621283389862,0.0686143180216869,0.6934621283389862
A4,mix,109,0.3024251420368648,0.3915255,0.19929917538335404,middle,middle,0.1912272134562178,0.7444508933202864,0.0643218932224958,0.7444508933202864
A4,mix,110,0.3024251420368648,0.38744736,0.18960452360935234,middle,middle,0.2185887598677757,0.715761376067486,0.0656498640637383,0.715761376067486
A4,mix,111,0.3024251420368648,0.3958831,0.20965816614149116,middle,middle,0.1818048699206032,0.7545418581954095,0.0636532718829873,0.7545418581954095
A4,mix,112,0.3024251420368648,0.39136127,0.1989087639063462,middle,middle,0.2213759434240552,0.712482996800061,0.0661410597748839,0.712482996800061
A4,mix,113,0.3024251420368648,0.39974964,0.21884979734352164,middle,middle,0.1676576423247311,0.769157124392744,0.0631852332815248,0.769157124392744
A4,mix,114,0.3024251420368648,0.39951575,0.2182937884513744,middle,middle,0.1802613411297748,0.7553654944976007,0.0643731643716244,0.7553654944976007
A4,mix,115,0.3024251420368648,0.4056981,0.23299061847560093,middle,middle,0.1450654248400417,0.7920882915031635,0.0628462836557945,0.7920882915031635
A4,mix,116,0.3024251420368648,0.40573922,0.23308836992134507,middle,middle,0.1561985637037031,0.7808528267703185,0.0629486095249783,0.7808528267703185
A4,mix,117,0.3024251420368648,0.41114983,0.24595060119220163,middle,middle,0.132686015980126,0.8046211124798262,0.0626928715390477,0.8046211124798262
A4,mix,118,0.3024251420368648,0.41953334,0.265880081321344,middle,middle,0.11750089696709,0.8185382219208349,0.063960881111075,0.8185382219208349
A4,mix,119,0.3024251420368648,0.39778233,0.214173061041798,middle,middle,0.1798127488482194,0.7480643683871744,0.072122882763606,0.7480643683871744
A4,mix,120,0.3024251420368648,0.41903692,0.26469997984526666,middle,middle,0.1333359523075209,0.7912287266361089,0.0754353210553703,0.7912287266361089
A4,mix,121,0.3024251420368648,0.42005587,0.2671222521128002,middle,middle,0.1356225463342895,0.7909136029098603,0.07346385075485,0.7909136029098603
A4,mix,122,0.3024251420368648,0.42645273,0.28232902043047453,middle,middle,0.1239336055338679,0.8001037703756736,0.0759626240894585,0.8001037703756736
A4,mix,123,0.3024251420368648,0.4261883,0.28170041112118177,middle,middle,0.1523680630904601,0.7641162698760982,0.0835156670324418,0.7641162698760982
A4,mix,124,0.3024251420368648,0.43308562,0.2980968848993888,middle,middle,0.1242876237352833,0.7936820256624093,0.0820303506013072,0.7936820256624093
A4,mix,125,0.3024251420368648,0.43326184,0.29851579929065897,middle,middle,0.1204611578469087,0.8011559302083812,0.0783829119437101,0.8011559302083812
A4,mix,126,0.3024412137797824,0.437754,0.3091946692934296,middle,middle,0.1088766233768263,0.8142508990602151,0.0768724775619584,0.8142508990602151
A4,mix,127,0.3026364281860637,0.43331897,0.2986516100906435,middle,middle,0.1229962326522928,0.7976860816485078,0.0793176856981989,0.7976860816485078
A4,mix,128,0.30301078517156854,0.43642968,0.3060464641711567,middle,middle,0.1117356012949386,0.810137506527911,0.0781268921761502,0.810137506527911
A4,mix,129,0.3035642847362966,0.44468194,0.3256639336666922,middle,middle,0.0963284130724141,0.8278330775523273,0.0758385093742586,0.8278330775523273
A4,mix,130,0.3042969268802481,0.4412253,0.31744672653106537,middle,middle,0.0928709041274613,0.8362505683278275,0.0708785275437109,0.8362505683278275
A4,mix,131,0.30520871168756347,0.4425191,0.32052237878067025,middle,middle,0.0840792721103908,0.8502976548341286,0.0656230730544806,0.8502976548341286
A4,mix,132,0.30629963907410224,0.43919992,0.31263194483891477,middle,middle,0.0819363743786529,0.857835495938904,0.0602281296814429,0.857835495938904
A4,mix,133,0.3075536372969468,0.43888494,0.3118831668627356,middle,middle,0.0747017115729675,0.8723060516654185,0.0529922367606137,0.8723060516654185
A4,mix,134,0.3088076355197915,0.43563417,0.3041553588062757,middle,middle,0.0743199568969858,0.8757084603007528,0.0499715828012614,0.8757084603007528
A4,mix,135,0.310061633742636,0.43307406,0.29806940419139255,middle,middle,0.0714684891895124,0.8827300281264114,0.045801482683076,0.8827300281264114
A4,mix,136,0.3113156319654807,0.4312298,0.29368518528750004,middle,middle,0.0713164120728142,0.8843907344737648,0.044292853452421,0.8843907344737648
A4,mix,137,0.3125696301883253,0.42987746,0.2904703703522469,middle,middle,0.0687983463710589,0.8901252345406235,0.0410764190873175,0.8901252345406235
A4,mix,138,0.31382362841116995,0.43030164,0.2914787411755869,middle,middle,0.0682201787889823,0.8908177716169573,0.0409620495930602,0.8908177716169573
A4,mix,139,0.31507762663401445,0.42868012,0.28762402511763424,middle,middle,0.0672792231384628,0.8937302365901922,0.0389905402703448,0.8937302365901922
